policy,date,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh,max_balance_error
B4,2025-05-10,17361.425965435672,7380.538628729878,24741.964594165547,2058.6267895871947,18541.013061148173,11394.445605085013,9248.919865729518,1224.7918274946496,9516.238579887127,1231.8595497416377,3.865352482534945e-12
B4,2025-05-11,36753.396661141145,9717.011788805137,46470.40844994628,3069.893259039582,4160.961134667504,18474.267612612595,14992.830360983675,1200.0,10464.761070408895,1200.0,9.094947017729282e-13
B4,2025-05-12,39795.20256962067,3323.8937583873785,43119.09632800805,1012.1254411930805,9736.959356108733,14405.80224664768,11627.776186794203,1200.0,9268.78963041145,1245.470703322684,2.7355895326763857e-13
B4,2025-05-13,38605.65297856059,1956.28214676349,40561.935125324075,516.40984390802,5986.78333257703,17439.381727207157,14134.136249638515,1231.4830960583702,9615.920812206048,1236.3184248774437,5.3717030823463574e-12
B4,2025-05-14,40242.07536180597,1700.2301490730974,41942.305510879065,456.0123969469734,8426.29443058391,16150.251266716534,13009.273595808336,1236.3184248774437,9373.989777346475,1316.7961251352838,4.547473508864641e-13
B4,2025-05-15,38716.669923753085,7246.175274044742,45962.845197797826,1920.384905583486,7627.2203325906,16352.397139430797,12983.261367039267,1316.7961251352838,9726.790779537128,1608.1075872460387,2.5579538487363607e-13
B4,2025-05-16,16753.56090040454,1142.7430176052947,17896.303918009835,367.67430212545753,25784.856237209486,10223.124748320151,8648.027874660758,1200.0,9441.246673639762,1200.0,1.8189894035458565e-12
B4,2025-05-17,16413.99054001247,10767.695822450998,27181.686362463468,2953.3084327759143,20009.376696874202,10917.477549939897,8843.156815451322,1200.0,9623.074944444445,1200.0,2.0463630789890885e-12
B4,2025-05-18,37424.14739957498,8595.69848755484,46019.84588712981,2399.1593847635554,6103.584232389518,17110.89752011078,13833.964686259837,1200.0,10197.881148918901,1228.735894477659,1.5916157281026244e-12
B4,2025-05-19,37142.13411504764,2398.3636644847797,39540.497779532416,498.7325621379265,9303.663534144329,16936.38192250566,13744.331662259483,1200.0,9613.97990119701,1200.0,4.007461029686965e-12
B4,2025-05-20,37476.58369837206,10216.238325754603,47692.82202412666,3406.7823596821613,5329.894003028567,17147.47088857797,13889.451419748162,1200.0,9504.157635135636,1200.0,7.105427357601002e-13
B4,2025-05-21,37727.457241052136,3303.8760759413976,41031.333316993536,923.570839049122,7656.919875426487,16268.985270312525,13176.464661951433,1200.0,9996.198344155653,1201.5704522241251,4.884981308350689e-13
B4,2025-05-22,35789.777981229534,6797.331789579196,42587.10977080873,1584.4149728428076,6323.763578494156,16904.42152471552,13669.27325830589,1200.0,10093.173467757148,1227.4684263504364,3.538502824085299e-12
B4,2025-05-23,14134.235546061873,4635.9581890076115,18770.193735069482,1323.9757963606046,19611.026526421178,11809.154592278668,9538.166380778352,1200.0,10364.999295805812,1257.74491409196,3.637978807091713e-12
B4,2025-05-24,16794.36823293357,1571.1245010166126,18365.492733950185,587.9162311959519,24569.263529734904,10641.866812751894,8424.034283443243,1244.110119675166,9423.652664893321,1475.3869528539535,7.389644451905042e-13
B4,2025-05-25,35117.691128778744,3472.862817169496,38590.55394594824,700.5922581775874,6948.82594793405,17061.77729677073,13993.907874748427,1200.0,10335.244392862138,1282.1999924493712,2.6147972675971687e-12
B4,2025-05-26,35611.856404982864,12774.607469378421,48386.46387436129,3916.0206015309514,3924.3294364332382,17363.946642813233,14120.376312999691,1200.0,10373.372727083482,1220.4449565371829,4.376943252282217e-12
B4,2025-05-27,37296.93952068279,646.4592053070362,37943.39872598982,257.6698904882933,7266.02958821527,16941.810081488286,13710.515936506523,1220.4449565371829,9873.347245433646,1234.1674337582815,2.4158453015843406e-13
B4,2025-05-28,36868.307806948134,11243.226281616384,48111.53408856451,3492.7651574564175,6765.375900733779,16864.261680743355,13661.339728171875,1200.0,9815.284867853783,1232.7365817918846,2.7711166694643907e-13
B4,2025-05-29,34896.10010788087,15287.605983713947,50183.70609159481,4011.3516769944504,3528.8624008540423,18107.21438683159,14670.616024676068,1200.0,10362.324947367495,1228.545058078015,3.865352482534945e-12
B4,2025-05-30,15498.152916644667,8224.612644525385,23722.76556117005,2162.4428586423714,21935.403053317634,11177.036802098419,8969.125682518861,1200.0,9827.92420295005,1322.1829771678522,4.661160346586257e-12
B4,2025-05-31,15542.151306751966,9142.696096844178,24684.847403596144,2669.9449111985264,20934.870034031555,10549.742757899869,8655.256313349963,1200.0,9511.483044426344,1200.0,1.0686562745831907e-11
B4,2025-06-01,36237.849591829545,67493.10615441938,103730.95574624893,18262.763420473668,2905.6484902426128,17908.433373640473,14505.831032648786,1200.0,9908.99526580929,1200.0,2.2737367544323206e-13
B4,2025-06-02,38131.13406252878,58542.032073014234,96673.16613554301,14883.433457847574,3923.948502274479,17794.75032413081,14413.747762545956,1200.0,9396.210114202278,1200.0,6.536993168992922e-12
B4,2025-06-03,39876.580701856976,44664.66597464088,84541.24667649786,10994.268076414142,3314.8909025087255,17384.70423608462,14081.610431228542,1200.0,9216.76596883552,1200.0,1.5631940186722204e-13
B4,2025-06-04,42541.117567583125,38349.04749262379,80890.16506020691,10195.769686101276,5709.591633267939,18071.15884971227,14637.638668266936,1200.0,9457.018432718844,1200.0,2.2737367544323206e-13
B4,2025-06-05,46036.10308660536,36410.857695313374,82446.96078191874,8943.594202712693,7755.2018706492245,18135.680409743065,14689.901131891882,1200.0,9361.778585547541,1200.0,2.2737367544323206e-13
B4,2025-06-06,19282.95256171215,41508.05031315127,60791.002874863414,10271.201660223218,11450.407624839161,10634.685849972873,8614.09553847802,1200.0,8961.982739942498,1200.0,1.0231815394945443e-12
B4,2025-06-07,18564.740999329344,29373.90512846924,47938.64612779859,7734.3003400422085,6946.282865373031,11046.237213501941,8947.452142936578,1200.0,9205.418074175272,1200.0,1.2896350654045818e-12
B4,2025-06-08,52338.910046403595,852.3587970162812,53191.26884341988,244.5066179509491,13734.035976593896,15563.514813303675,12380.279409139868,1200.0,9696.374002473653,1451.2973218178995,3.694822225952521e-13
B4,2025-06-09,57905.88344351205,3380.7061869625413,61286.58963047459,897.3504926256267,16698.748550345274,17193.605220095695,14070.134036632648,1292.0597569788627,9417.019051454303,1292.0597569788636,2.2737367544323206e-13
B4,2025-06-10,58148.364710883245,3296.8159327293674,61445.18064361261,715.3906146954946,16094.67628872505,17786.567108101244,14282.191627880431,1216.6914095898849,9457.238905153472,1430.8683455139512,2.8421709430404007e-13
B4,2025-06-11,58568.704980724564,17296.136403640965,75864.84138436553,3889.5654488414225,15061.437839613232,18640.113239154885,15089.423269682571,1200.0,9560.550685902506,1440.9444055504941,2.5579538487363607e-13
B4,2025-06-12,58566.0784964631,2607.418775772739,61173.49727223584,652.9560161891816,15243.22222866943,18534.49930777171,14798.944726923006,1440.9444055504941,9531.608656719889,1678.7218637416925,2.2737367544323206e-13
B4,2025-06-13,24675.11658561012,637.1504775849605,25312.267063195082,195.8071288637574,9953.112036191344,11114.579262139356,9136.928661683858,1200.0,9492.095666155088,1529.7002422405994,3.410605131648481e-13
B4,2025-06-14,21833.125116237887,2062.109645462317,23895.2347617002,954.627465532033,9462.536112140138,12179.30431526101,9868.872990555808,1525.659692024609,10421.436192123381,1525.6596920246093,4.547473508864641e-12
B4,2025-06-15,53308.61700080499,155.62340866000824,53464.240409465,70.79064851442838,9460.545186820294,20004.932964111038,16206.460721491949,1214.90271019532,10495.60591975746,1522.9207802890433,7.958078640513122e-13
B4,2025-06-16,58465.93095516466,2775.4989306931902,61241.42988585785,764.5908009463374,14369.666895521752,19127.680507175435,15368.907548337887,1454.9106578350468,9688.237163621898,1661.2692941492824,2.2737367544323206e-13
B4,2025-06-17,55147.847256163666,8073.813071459171,63221.66032762284,1977.9260224933355,9613.265391988485,18713.29591669749,15497.005142047821,1284.341016901664,9634.300324468,1284.341016901664,2.7000623958883807e-13
B4,2025-06-18,55384.28746202724,1615.8949591706921,57000.18242119793,429.52587252332864,12275.230679170421,17731.15035924704,14179.388845923717,1284.341016901664,9633.753256574797,1487.499844753205,3.126388037344441e-13
B4,2025-06-19,54580.535161453925,1667.7807734809153,56248.315934934835,488.51558759617706,13850.2196486665,18230.27265257076,15025.270708860202,1200.0,9711.374924193165,1200.0,2.2737367544323206e-13
B4,2025-06-20,23824.444475853652,362.522853360043,24186.967329213694,123.9471081730167,14032.640913680576,11268.748289408873,8674.61694738855,1200.0,9529.888841648833,1703.4101855918204,5.115907697472721e-13
B4,2025-06-21,20521.696715127513,665.8353578714924,21187.532072999005,301.11298556882946,13765.366137858182,11914.236310944736,9637.800992363449,1240.701625243386,10386.991730992577,1717.555096149389,7.16227077646181e-12
B4,2025-06-22,50635.01845500176,4682.314666155985,55317.333121157746,1353.7754585352982,10360.851810922497,18193.201477859206,15188.10089427576,1200.0,9493.48105134492,1215.7687659162727,2.2737367544323206e-13
B4,2025-06-23,51670.909818980486,2225.422236126946,53896.33205510743,638.2949722471167,10292.303506593726,19039.03838996905,15132.706819024323,1215.7687659162727,9602.310305985975,1536.7846290836098,2.2737367544323206e-13
B4,2025-06-24,51625.84402148959,28458.429214859938,80084.27323634953,6837.0214925053015,7588.129776145123,18824.819367591987,15239.178412624393,1200.0,9637.78632226753,1546.7016014448504,2.7355895326763857e-13
B4,2025-06-25,50675.70423757637,5868.1714163063825,56543.87565388275,1652.3004220073365,6732.334947034144,18412.320207913348,15020.858915408773,1200.0,9539.913553226646,1427.9465492237805,4.831690603168681e-13
B4,2025-06-26,53421.504793882035,6399.521666682558,59821.02646056459,1419.426438704529,13651.819491510729,17089.06112849753,14036.656981427166,1200.0,9745.296575761653,1211.8160299524868,2.984279490192421e-13
B4,2025-06-27,22362.280615601336,332.83850012815793,22695.119115729492,144.94665167870667,15783.065971959992,11385.520617495395,9153.69799638616,1211.8160299524868,9448.749846223063,1288.0090341581647,6.821210263296962e-13
B4,2025-06-28,19541.527687002384,1966.5741384765993,21508.101825478985,590.9967288395035,10765.700285041677,11889.824967259408,9709.966354222468,1200.0,10051.782642553482,1200.0,6.821210263296962e-13
B4,2025-06-29,48913.20446170596,7603.324456323701,56516.52891802966,2386.9606733594005,7054.05491507584,19286.86798343047,15622.36306657868,1200.0,9883.924719985975,1200.0,2.2737367544323206e-13
B4,2025-06-30,55966.46290223299,2471.6839337389,58438.14683597189,631.5953820558951,14054.499192784684,18125.461878915383,14553.253203993305,1200.0,9504.353329554795,1342.6343532535068,2.2737367544323206e-13
B4,2025-07-01,56253.0254300425,21274.31028718413,77527.33571722664,5352.498766740072,10901.518018204299,17230.045165156385,14084.707501704828,1200.0,9232.025129155774,1200.0,2.2737367544323206e-13
B4,2025-07-02,54967.90276665894,21923.398533337986,76891.30129999692,5646.469907180973,15603.364189649816,15235.42846024299,12340.697052796824,1200.0,9141.110256080425,1200.0,2.2737367544323206e-13
B4,2025-07-03,52420.828910737815,38578.813370809556,90999.64228154736,9478.930773593975,8725.89006739636,17460.23980228986,14142.794239854786,1200.0,8989.112691211707,1200.0,2.2737367544323206e-13
B4,2025-07-04,24004.782888479967,27761.628893792782,51766.41178227275,7065.991592203469,16131.104968381012,10442.023985949456,8458.039428619064,1199.999999999998,8869.0947849058,1200.0,4.547473508864641e-13
B4,2025-07-05,21877.489281753187,35055.54415052663,56933.033432279815,9189.050218085416,15411.83373311581,10937.187705874969,8859.122041758725,1200.0,9413.061795135367,1200.0,4.547473508864641e-13
B4,2025-07-06,45493.72481693515,60068.69952857384,105562.42434550899,15505.457410908988,3917.2596645567583,19624.774132913957,15896.067047660306,1200.0,9188.036276400975,1200.0,3.410605131648481e-13
B4,2025-07-07,52618.61196478436,19041.685254466156,71660.29721925051,4966.304654088834,10764.387399688618,15653.329471768155,12679.196872132205,1200.0,8976.467044056373,1200.0,2.2737367544323206e-13
B4,2025-07-08,61975.94342936604,2273.2000298759626,64249.143459242,574.5763653900882,16423.304840498742,17760.484199114675,14031.01738090021,1200.0,9326.974182242046,1594.4164670918635,2.5579538487363607e-13
B4,2025-07-09,63715.10391220704,1067.4065203756982,64782.51043258274,289.19762964153864,20018.41736134106,15757.636797444731,12613.174075948127,1594.4164670918635,9124.021951929844,1761.6517226275378,2.8421709430404007e-13
B4,2025-07-10,60855.00225815395,1054.5292132533048,61909.53147140726,307.1189321188532,17764.553683016835,16529.965561365192,13832.585704336792,1200.0,9315.68590378216,1269.08105637089,3.197442310920451e-13
B4,2025-07-11,32956.27061331351,1851.1981602022124,34807.46877351572,672.4986555677574,18087.13760239675,11803.136873933996,8994.843507603244,1200.0,9297.107700117367,1897.633678907883,5.684341886080801e-13
B4,2025-07-12,27709.339727970622,1050.133030804422,28759.472758775046,305.13311567431913,12445.542225864758,11798.55239928898,10029.624921348584,1200.0,10011.775375114401,1372.303147880645,3.979039320256561e-13
B4,2025-07-13,53487.448885572005,434.98489870505665,53922.43378427706,86.10404367306826,11133.783741138677,17672.908610931627,14358.38021022171,1324.1651085838714,10551.550318910304,1324.1651085838714,4.206412995699793e-12
B4,2025-07-14,63423.26711752039,93.90714036635924,63517.17425788674,17.48410731080976,22135.90529792674,14334.47997179304,11425.42531815884,1324.1651085838714,9262.846453567981,1530.2800630211225,2.2737367544323206e-13
B4,2025-07-15,61458.39875899992,345.097601709712,61803.49636070963,97.78377031636094,18575.90763241987,15187.121933252865,12014.069210585265,1530.2800630211225,9199.532036758374,1849.7240134095168,5.684341886080801e-13
B4,2025-07-16,59084.01846600228,1763.4755091252728,60847.49397512755,504.54151772779045,17007.927072154045,15617.404839218836,13029.811757157298,1427.819749642804,9389.214587921171,1427.8197496428047,2.7000623958883807e-13
B4,2025-07-17,58685.676556751794,8420.075973814444,67105.75253056624,1887.2170281590463,16465.05615097401,16219.735217505313,13089.086874264256,1200.0,9227.721975747894,1482.1515851039699,2.2737367544323206e-13
B4,2025-07-18,27895.08685043143,1691.2590892332366,29586.34593966467,544.4285120649514,11942.2367998181,12003.42859831769,9572.715405708583,1475.3379686968633,10022.991042586498,1648.8868728025768,2.8990143619012088e-12
B4,2025-07-19,28656.76673150305,1490.4088098142668,30147.175541317316,505.521680649577,17731.027872911334,10823.576240315964,9078.982481621486,1302.347176174189,9638.738487564722,1302.347176174189,3.836930773104541e-13
B4,2025-07-20,51538.19424758096,4596.164462720294,56134.35871030126,1345.9711824083329,6639.295238316714,18797.694905206743,15177.635031886475,1302.347176174189,10436.418151516535,1356.2336665419466,1.3642420526593924e-12
B4,2025-07-21,59785.13362985776,1240.535431097302,61025.669060955064,332.0949303052272,14112.189947863015,16477.114455012248,12900.97295290067,1222.7776196110055,9326.314900941203,1851.2222839411122,3.410605131648481e-13
B4,2025-07-22,57389.61375445516,3007.6817929053695,60397.29554736053,832.2447181644401,12141.88750766784,15921.57843733206,13233.457599675428,1476.8011001228267,9353.348201609195,1476.8011001228267,2.2737367544323206e-13
B4,2025-07-23,61282.04475899091,2411.361005852926,63693.40576484383,611.4080400649921,17162.4891591143,17029.390263101453,13798.858114913262,1237.1312927979418,9295.838999684815,1471.1877647882889,2.5224267119483557e-13
B4,2025-07-24,58740.974472667884,7818.804675624456,66559.77914829233,2083.591219906236,16241.019565829958,15807.425891038136,12832.135594037303,1439.9426289033863,9323.967060990422,1439.942628903387,3.126388037344441e-13
B4,2025-07-25,30441.89630088091,146.98158131925913,30588.877882200173,67.71738908559777,20500.404511031094,11192.558455563812,8887.145299759546,1439.942628903387,9359.049405577483,1638.6393502890987,2.5579538487363607e-13
B4,2025-07-26,25578.08904729691,1400.568320508612,26978.657367805525,634.33298155944,12430.298659481263,12485.826381364443,10293.580342732992,1291.3855929812737,10477.31690349109,1438.5716015915198,3.524291969370097e-12
B4,2025-07-27,53358.646613780445,11510.135578499567,64868.78219228001,2649.73904074229,9512.288962252043,18287.943738109618,14979.551000104912,1200.0,10092.60844966333,1253.775410218046,1.8189894035458565e-12
B4,2025-07-28,58750.74235260426,10927.587421420256,69678.32977402452,2877.2680219584263,11723.157731370786,17653.187494900776,13866.68289844616,1200.0,9323.760800789136,1734.218712910785,2.5579538487363607e-13
B4,2025-07-29,58474.01836908262,1353.6275600615586,59827.645929144186,290.99179300333424,11659.046942135275,17875.26164156254,14705.003363411854,1200.0,9434.134383304718,1483.0615643038998,1.9895196601282805e-13
B4,2025-07-30,55026.0228645454,4670.116444810295,59696.13930935569,1067.407017511736,7943.003155692349,17057.49751659617,13679.633319793442,1199.9999999999993,9295.902624966679,1635.2167516921793,9.208633855450898e-12
B4,2025-07-31,54649.914598418654,9266.47885982402,63916.393458242674,2316.794860839392,9342.361619194246,17580.00708720212,14631.500817156679,1200.0,9432.575746827819,1200.0,1.1368683772161603e-13
B4,2025-08-01,29842.875303094705,361.5868224226301,30204.462125517333,168.1408148907836,25412.59548689826,11065.716044767325,8751.56640442094,1200.0,9478.062995846149,1435.1817687117718,2.5579538487363607e-13
B4,2025-08-02,29299.881095425662,0.0,29299.881095425662,0.0,24489.01771160123,11048.393142863693,8981.103895428889,1399.7312690347808,9401.717246732374,1399.7312690347808,1.0231815394945443e-12
B4,2025-08-03,49355.8953194339,3907.172953057331,53263.068272491226,797.2227882096848,12021.044096794067,16792.73327952742,13781.87209854851,1200.0,9632.569111012628,1200.0,1.1368683772161603e-13
B4,2025-08-04,49395.654663928275,593.8277351868821,49989.48239911516,122.75564193938764,7924.608984750485,17650.087034234988,14157.815208677555,1200.0,9777.910176583704,1354.172543391983,3.197442310920451e-13
B4,2025-08-05,51401.118018003806,269.61398741790924,51670.73200542171,102.47509125311305,10889.582478662933,17716.00707888501,14047.257358818699,1354.172543391983,9634.876862351857,1690.515182367716,2.5579538487363607e-13
B4,2025-08-06,50598.35877381787,10920.244184148412,61518.60295796628,3054.88280665215,9897.364847797067,17683.335957710802,14428.055917020645,1574.344303173389,9411.866807708255,1574.344303173389,1.7763568394002505e-13
B4,2025-08-07,45019.485090008246,2245.523497584267,47265.008587592514,607.7337144567708,3148.498362497827,18889.575330853306,15616.713659593075,1199.9999999999998,10571.67994059038,1223.058034726834,3.865352482534945e-12
B4,2025-08-08,26132.62228563472,1120.1444916212697,27252.76677725599,249.5677359456993,24685.020761732176,11904.637813327323,9429.828456618614,1200.0,9725.918987429934,1459.6448927007455,4.547473508864641e-13
B4,2025-08-09,24559.80451293899,3366.016341990358,27925.82085492935,949.9036142433017,20401.710690436146,11688.819925676587,9592.576803577518,1200.0,9863.22395238095,1321.1641551679886,9.094947017729282e-13
B4,2025-08-10,45391.482091374535,9477.814708953467,54869.296800328004,2966.879218372792,4804.0928216487,18539.04363898628,15056.336234060165,1277.040947966564,10452.080317356105,1277.040947966564,4.547473508864641e-12
B4,2025-08-11,47178.064400341034,28.7308006493607,47206.7952009904,13.561860112985933,3967.3951798380494,18864.440745292188,15304.699410564448,1219.2628892886771,10144.097844007943,1249.8160514357057,6.0822458181064576e-12
B4,2025-08-12,48363.23413238743,9127.07081265984,57490.30494504727,2843.278732854538,5738.849889420957,17062.295297503206,13852.031235731507,1208.2025776910239,9438.486424983099,1214.7360017091435,1.9895196601282805e-13
B4,2025-08-13,49260.51434219988,4653.093511200423,53913.6078534003,1749.300221752474,8285.131533672718,17753.683425022,14360.664352496298,1211.9927232732912,9614.452273553441,1236.7573592330561,3.183231456205249e-12
B4,2025-08-14,48326.12021441815,13336.614742170299,61662.73495658845,3030.187729742726,8537.443553544148,17501.841553676284,14209.573281787543,1200.0,9320.565855490508,1200.0,1.2789769243681803e-13
B4,2025-08-15,27966.196953849692,1802.5543044002256,29768.75125824992,539.0512855712503,27200.164228868376,11884.44248944403,9544.741626048555,1200.0,9472.493414201264,1290.729767112345,2.0605739337042905e-13
B4,2025-08-16,23317.089028397324,3381.8739239480597,26698.962952345384,1005.0898320387516,21222.657085242157,12729.376368999508,10349.981304180541,1200.0,10415.701824563832,1247.1892723446276,5.115907697472721e-12
B4,2025-08-17,44825.89999743269,10256.947928797146,55082.847926229835,2443.480619945064,5291.116201403213,18590.704467043317,15077.826307756943,1200.0,10218.937728287252,1225.6829507314533,6.821210263296962e-12
B4,2025-08-18,48824.87632635257,4745.626691193291,53570.50301754586,1140.990957863977,7929.464508368966,17909.219572606202,14319.886067538542,1200.0,9540.859088062927,1432.9960465897723,3.410605131648481e-13
B4,2025-08-19,45869.61565176319,2507.927937322429,48377.54358908562,805.0845973897763,4136.575207636138,18673.435442290986,15187.848921996358,1363.70025354459,10800.0,1363.70025354459,4.320099833421409e-12
B4,2025-08-20,47219.82944027212,23224.224317777454,70444.05375804957,6492.752315097035,4556.361287871939,17675.82470388113,14464.748238333845,1200.0,9744.423160393733,1200.0,1.9610979506978765e-12
B4,2025-08-21,45765.57924160609,6603.880725414494,52369.45996702058,2170.4307281682304,4035.034118297098,18976.37618495321,15370.864709812095,1200.0,10787.341260590372,1200.0,4.774847184307873e-12
B4,2025-08-22,26088.715766941783,5682.843859338631,31771.559626280417,1564.88899434206,21019.758624792274,11933.580196214529,9666.19995893377,1200.0,9593.680693563207,1200.0,2.7284841053187847e-12
B4,2025-08-23,24174.982364780775,1661.055620441499,25836.037985222276,475.85474632620793,16275.925509638077,13007.326036161408,10535.934089290746,1200.0,10320.620634744857,1200.0,7.73070496506989e-12
B4,2025-08-24,46534.901275868324,11121.112728654929,57656.01400452325,2716.304626342543,7952.278280568071,17930.240061827095,14512.831329386532,1200.0,10023.473079348145,1211.8479118815737,3.126388037344441e-13
B4,2025-08-25,48152.04962175347,14360.891035375307,62512.94065712878,4600.792886253289,3257.3233890223432,18904.49974059676,14987.163602598106,1211.8479118815737,9847.042032149868,1573.4936755318731,3.907985046680551e-13
B4,2025-08-26,48028.86815355158,2121.3940377162066,50150.262191267786,447.8240428855395,5735.038500280356,19852.312407813068,15927.956896995567,1200.0,10725.169507334718,1742.8449570130222,4.320099833421409e-12
B4,2025-08-27,47394.72689159248,8255.126431905841,55649.853323498326,1931.1865939991726,4079.1915289622884,18962.008336803206,15815.888210146542,1200.0,10617.569681235185,1235.4433377508567,5.7980287238024175e-12
B4,2025-08-28,48325.068911777875,17638.19960987834,65963.26852165621,5816.3422258458295,4550.467703307405,17011.121282401415,13752.370654524304,1200.0,9247.91646284414,1265.0406535517864,2.2737367544323206e-13
B4,2025-08-29,27541.514363746417,1882.7832897145647,29424.29765346098,473.6186073179589,19614.984719659496,12823.457083246016,10147.118196460411,1200.0,9791.535275875134,1531.576254628294,4.547473508864641e-13
B4,2025-08-30,24818.50206669433,1636.2211045368404,26454.723171231173,546.1951480252766,21530.459400040967,12461.587597099486,10391.705343133119,1200.6658218699235,10382.619266479962,1200.6658218699235,2.6147972675971687e-12
B4,2025-08-31,46395.89504155988,6373.33523380467,52769.23027536455,1950.6354360047458,3698.0254245817637,19174.07059645933,15464.085123951103,1200.0,10286.430819352916,1275.012554293193,3.637978807091713e-12
B4,2025-09-01,48778.71647516796,317.0824651701358,49095.7989403381,136.02851358650184,17075.231320221166,16896.779556964924,11819.150684984672,1275.012554293193,10800.0,3349.7245055786507,2.2737367544323206e-13
B4,2025-09-02,45821.901863393745,3050.0854934651247,48871.987356858874,655.0084125031901,14600.477886358305,16201.422646626143,13432.77818354092,1200.0,10800.0,3005.695794718933,4.547473508864641e-13
B4,2025-09-03,45135.10718506022,189.57778105678187,45324.684966117,49.975356959592645,11577.191773241502,15937.099896834015,12871.433227348949,2478.9806484155256,10800.0,3047.4932270373806,2.4158453015843406e-12
B4,2025-09-04,44280.06618133623,1867.7160414740697,46147.7822228103,438.30882281788206,12470.13746845061,17085.327751984914,14406.662013275627,1200.0,10800.0,2416.885966850883,2.2737367544323206e-13
B4,2025-09-05,21842.175328156256,588.6026882179885,22430.778016374243,252.56215562114187,27095.870243548346,12238.415043667299,9316.181606286129,1610.4536195290445,10800.0,3080.146610277976,1.3642420526593924e-12
B4,2025-09-06,24471.39417828082,1400.8452265982057,25872.239404879027,359.5051305214114,30503.239021313388,10166.896539812506,8627.940283515487,1200.0,9737.132776532835,2643.7531810920236,5.684341886080802e-14
B4,2025-09-07,42472.96671384529,3271.5237518329354,45744.49046567823,1046.6290520864134,8911.165944498616,17179.20183869094,14353.40067460773,1200.0,10326.450311435747,2156.8118641275014,4.547473508864641e-12
B4,2025-09-08,34697.07052180883,29203.35497258015,63900.42549438898,8298.043396909403,2091.3977154541067,18118.905601017526,15537.444214538942,1200.0,10649.235046732903,1200.0,3.069544618483633e-12
B4,2025-09-09,36453.85697325646,14176.862751977338,50630.7197252338,3608.8823891244597,5421.867985608794,18707.841010896245,15153.351218825963,1200.0,10717.15113358991,1200.0,2.8421709430404007e-12
B4,2025-09-10,36623.750890496645,32922.163025511094,69545.91391600773,8756.99435024282,2392.3843882383653,19644.81409205495,15912.299414564506,1200.0,10551.951765477417,1200.0,2.7284841053187847e-12
B4,2025-09-11,36938.15283888598,16054.123639700454,52992.276478586435,3999.8615231463077,6199.197341882721,18623.01930053353,15084.645633432157,1200.0,10323.435720115056,1200.0,5.4214410738495644e-12
B4,2025-09-12,15861.691664042868,9626.921159817033,25488.6128238599,2948.986216022596,17879.029284673074,13402.331921741496,10855.888856610609,1199.999999999999,10525.905468991621,1200.0,3.602451670303708e-12
B4,2025-09-13,15819.983182206386,12152.25383244055,27972.237014646937,3057.233142559011,21847.018133543876,13418.966002141273,10869.362461734429,1200.0,10445.827752710764,1200.0,7.958078640513122e-13
B4,2025-09-14,37018.361937685186,27597.499500202757,64615.86143788794,7244.553744182897,3749.191178175036,18485.799174710348,14973.497331515378,1200.0,10180.277503682268,1200.0,1.8838264281839656e-12
B4,2025-09-15,39970.15966398495,9290.286214674668,49260.44587865962,2236.183676554714,7115.18909404149,18501.03630381939,14930.794748401431,1200.0,10272.63931359648,1261.160730769192,9.094947017729282e-13
B4,2025-09-16,40041.337168757396,12733.011359365411,52774.348528122806,3883.2716729355934,4232.281277330163,18370.35920654479,14935.035614993554,1200.0,10323.672406249745,1200.0,2.1600499167107046e-12
B4,2025-09-17,39671.14733825026,13833.693488699035,53504.840826949294,3619.3017367941434,2987.863295027629,18805.25565036259,15232.257076793698,1200.0,10201.694776219745,1200.0,1.5916157281026244e-12
B4,2025-09-18,38872.93748863612,18331.63646135829,57204.57394999441,4576.872994673931,4304.249179630321,18871.685856181928,15286.06554350737,1200.0,10235.325198656094,1200.0,2.261302256556519e-12
B4,2025-09-19,17945.048500579098,8746.657592272692,26691.70609285179,2375.492420667179,15971.246388021073,13582.105824919177,11001.505718184537,1200.0,10116.330350380204,1200.0,3.552713678800501e-13
B4,2025-09-20,18964.202475466085,15862.323712300531,34826.52618776662,4053.4779853781,18953.539914072982,12563.830795020836,10176.702943966877,1200.0,9440.125550276827,1200.0,2.6147972675971687e-12
B4,2025-09-21,40672.90534103393,12921.361796980456,53594.267138014395,3257.320782104251,5260.088173854792,16830.517661868773,13628.959535279944,1200.0,9617.308969741462,1204.177523148626,1.4033219031261979e-13
B4,2025-09-22,42864.0943784558,9021.177006546555,51885.27138500235,2539.006885116737,6268.020525974718,17759.049833219826,14373.807762286975,1200.0,10212.17474564468,1216.4248593942764,2.7284841053187847e-12
B4,2025-09-23,43013.716556709725,10881.393069081085,53895.109625790814,2603.050211110314,5124.004567608835,18795.53104383821,15168.062715820302,1200.0,10211.841183274752,1278.9997812705533,2.1600499167107046e-12
B4,2025-09-24,42142.77078275239,11151.529173707759,53294.29995646015,2996.9777809006264,5579.494737033824,18956.9701704276,15426.245641189857,1200.0,10053.626952447194,1200.0,2.3874235921539366e-12
B4,2025-09-25,41688.63888531408,12030.451324237918,53719.090209552,3360.724110365682,5690.274853259203,19063.90828011873,15441.765706896174,1200.0,10197.073703458316,1200.0,3.524291969370097e-12
