branch,policy,date,initial_soc_kwh,actual_causal_emergency_cost_yuan,fixed_g_perfect_information_emergency_cost_yuan,causal_execution_gap_yuan,actual_emergency_purchase_kwh,perfect_information_emergency_purchase_kwh,perfect_information_terminal_soc_kwh
Q4-2,B3,2025-06-04,1200.0,45326.73284487729,23532.775902563342,21793.956942313947,11605.70055370876,7787.035347029392,1200.0
Q4-2,B3,2025-06-05,1200.0,43122.47264513825,18256.077067345934,24866.39557779232,9993.631070662705,5994.11685974296,1200.0
Q4-2,B3,2025-06-06,1200.0,37605.88259328153,10671.56636522455,26934.31622805698,10879.496812954247,3420.151647900216,1200.0
Q4-2,B3,2025-06-07,1200.0,25319.3678428335,8868.831232288803,16450.536610544696,7958.262492179285,3227.671635522116,1200.0
Q4-2,B3,2025-06-08,1209.768669127881,678.0692961334548,0.0,678.0692961334548,209.8606334141529,0.0,1200.0
Q4-2,B3,2025-06-09,1343.2290948464629,3677.1046028874885,0.0,3677.1046028874885,868.9240674742114,0.0,1200.0
Q4-2,B3,2025-06-10,1200.0,3420.8663378475585,0.0,3420.8663378475585,758.7005587665376,0.0,1200.0
Q4-2,B3,2025-06-11,1208.410480596736,20277.040683470175,0.0,20277.040683470175,4099.8148525463985,0.0,1200.0
Q4-2,B3,2025-06-12,1240.3693779063651,3712.2490665169325,0.0,3712.2490665169325,811.5697223014911,0.0,1200.0
Q4-2,B3,2025-06-13,1239.8367837149951,503.6172634553697,0.0,503.6172634553697,198.58617967299966,0.0,1200.0
Q4-2,B3,2025-06-14,1519.7745621772438,1883.7463333016199,0.0,1883.7463333016199,1124.0300281470604,0.0,1200.0
Q4-2,B3,2025-06-15,1266.1694242548351,295.09687720947875,0.0,295.09687720947875,118.17261698674002,0.0,1200.0
Q4-2,B3,2025-06-16,1560.4158065132845,3577.9257189482832,0.0,3577.9257189482832,909.1163211266428,0.0,1200.0
Q4-2,B3,2025-06-17,1200.0,11893.54118461265,0.0,11893.54118461265,2908.898982302706,0.0,1200.0
Q4-2,B3,2025-06-18,1200.0,2050.734780424114,0.0,2050.734780424114,586.2758680555555,0.0,1200.0
Q4-2,B3,2025-06-19,1433.8911483650772,1578.1909728305723,0.0,1578.1909728305723,523.8919913582756,0.0,1200.0
Q4-2,B3,2025-06-20,1200.0,144.3106772345304,0.27480785410490444,144.0358693804255,78.0595560482706,0.1444077005280633,1200.0
Q4-2,B3,2025-06-21,1686.6175434552574,619.5771737991365,0.0,619.5771737991365,310.55903433685427,0.0,1200.0
Q4-2,B3,2025-06-22,1257.3666252504847,6498.003077485158,143.6371310268788,6354.36594645828,1841.9427256354918,60.86198797949089,1200.0
Q4-2,B3,2025-06-23,1200.0,2187.6474304591657,0.0,2187.6474304591657,625.4895139068645,0.0,1200.0
Q4-2,B3,2025-06-24,1437.8396945320433,37319.8029326964,14798.307033321622,22521.49589937478,8416.226010094255,4170.334892027949,1200.0
Q4-2,B3,2025-06-25,1525.777548285571,8337.861728702062,0.0,8337.861728702062,2217.583123215981,0.0,1200.0
Q4-2,B3,2025-06-26,1342.4014727680642,6719.774230929956,0.0,6719.774230929956,1487.771968351809,0.0,1200.0
Q4-2,B3,2025-06-27,1200.0,711.3981432517917,72.50688540746498,638.8912578443267,285.0309757334818,36.852405879955526,1200.0
Q4-2,B3,2025-06-28,1315.191021437253,1310.5925350101597,0.0,1310.5925350101597,470.3208189078863,0.0,1200.0
Q4-2,B3,2025-06-29,1224.1324369066556,6685.563483985713,0.0,6685.563483985713,1957.1195804226227,0.0,1200.0
Q4-2,B3,2025-06-30,1284.3128873766784,4500.170468949774,0.0,4500.170468949774,1144.9042035403186,0.0,1200.0
Q4-2,B3,2025-07-01,1200.0,24207.447442958917,2967.1665248500376,21240.28091810888,4963.95780566563,666.0605665549947,1200.0
Q4-2,B3,2025-07-02,1200.0,23276.961163181528,1882.2907075588755,21394.670455622654,4559.77447460156,333.9292966647931,1200.0
Q4-2,B3,2025-07-03,1200.0,45260.106506739896,13899.48034060749,31360.626166132406,9304.680751963122,4149.85429223291,1200.0
Q4-2,B3,2025-07-04,1200.0,27796.201989527166,6820.400603233456,20975.801386293708,7474.83096233357,2721.972100872371,1200.0
Q4-2,B3,2025-07-05,1200.0,32763.896837739947,18783.694261477754,13980.202576262192,9143.07664744776,6185.95056196888,1200.0
Q4-2,B3,2025-07-06,1200.0,73885.30041771756,57703.35475684737,16181.945660870188,16410.281921974543,14445.283210043242,1200.0
Q4-2,B3,2025-07-07,1200.0,20858.231865510334,118.5855700035053,20739.646295506827,4445.466391212292,14.072098018690554,1200.0
Q4-2,B3,2025-07-08,1200.0,2570.0970884446497,0.0,2570.0970884446497,655.9195279579676,0.0,1200.0
Q4-2,B3,2025-07-09,1594.4164670918617,1477.7258677384627,0.0,1477.7258677384627,367.6430958005459,0.0,1200.0
Q4-2,B3,2025-07-10,1732.3073479462787,1468.6575290569212,0.0,1468.6575290569212,426.84281836221646,0.0,1200.0
Q4-2,B3,2025-07-11,1276.68168567932,1681.9335947543937,0.0,1681.9335947543937,751.4363307784132,0.0,1200.0
Q4-2,B3,2025-07-12,1897.6336789078828,720.5160342194108,0.0,720.5160342194108,233.43976388151805,0.0,1200.0
Q4-2,B3,2025-07-13,1285.9381962493887,1055.670002451156,115.44329572321898,940.2267067279371,190.1311510018442,14.042057113276996,1200.0
Q4-2,B3,2025-07-14,1367.760628679208,882.8817228957564,0.0,882.8817228957564,142.93436991148081,0.0,1200.0
Q4-2,B3,2025-07-15,1200.0,1431.2368871269623,0.0,1431.2368871269623,451.87671060455864,0.0,1200.0
Q4-2,B3,2025-07-16,1221.6896953407252,2099.5517963923558,0.0,2099.5517963923558,560.881806708114,0.0,1200.0
Q4-2,B3,2025-07-17,1427.8197496428024,9652.234560661544,0.0,9652.234560661544,2027.6729079449904,0.0,1200.0
Q4-2,B3,2025-07-18,1200.0,2439.4707046693197,0.0,2439.4707046693197,1128.474679235799,0.0,1200.0
Q4-2,B3,2025-07-19,1886.2614808059643,1338.7393914680067,0.0,1338.7393914680067,523.6002471074754,0.0,1200.0
Q4-2,B3,2025-07-20,1200.0,4560.673509658065,0.0,4560.673509658065,1217.4942656681806,0.0,1200.0
Q4-2,B3,2025-07-21,1344.6841249748716,2433.2594233725035,0.0,2433.2594233725035,680.5882041315945,0.0,1200.0
Q4-2,B3,2025-07-22,1851.222283941116,3931.181706561504,0.0,3931.181706561504,1065.1164338144727,0.0,1200.0
Q4-2,B3,2025-07-23,1200.0,2608.0737621490234,0.0,2608.0737621490234,628.4578150742173,0.0,1200.0
Q4-2,B3,2025-07-24,1471.1877647882864,9389.54169277768,0.0,9389.54169277768,2193.6022718272898,0.0,1200.0
Q4-2,B3,2025-07-25,1439.9426289033856,271.1145469267828,0.0,271.1145469267828,131.3294964776019,0.0,1200.0
Q4-2,B3,2025-07-26,1638.6393502890987,958.9301039583148,0.0,958.9301039583148,549.6496849195655,0.0,1200.0
Q4-2,B3,2025-07-27,1270.066747759005,14579.498173991406,4207.321910633688,10372.176263357716,3215.2644001316676,1420.2561668938738,1200.0
Q4-2,B3,2025-07-28,1257.4478045806034,13447.529391229553,0.0,13447.529391229553,3219.5214169711458,0.0,1200.0
Q4-2,B3,2025-07-29,1200.0,3231.687431809041,0.0,3231.687431809041,878.0830106921456,0.0,1200.0
Q4-2,B3,2025-07-30,1484.8894845838722,3525.4458463294613,0.0,3525.4458463294613,739.7662147975801,0.0,1200.0
Q4-2,B3,2025-07-31,1575.656995489167,11253.643515140042,0.0,11253.643515140042,2447.3454398134436,0.0,1200.0
Q4-2,B3,2025-08-01,1200.0,906.0011419886387,0.0,906.0011419886387,410.7483422286085,0.0,1200.0
Q4-2,B3,2025-08-02,1252.4439613155116,769.0099944968315,0.0,769.0099944968315,276.0147430991385,0.0,1200.0
Q4-2,B3,2025-08-03,1200.0,5678.557463744476,2141.526494440016,3537.03096930446,1029.3804260371712,432.48727301705037,1200.0
Q4-2,B3,2025-08-04,1213.253584381959,1290.2636433943594,0.0,1290.2636433943594,379.3061357613883,0.0,1200.0
Q4-2,B3,2025-08-05,1200.0,562.823599213393,0.0,562.823599213393,280.85453556336205,0.0,1200.0
Q4-2,B3,2025-08-06,1517.2244877346552,11882.476403469153,0.0,11882.476403469153,2848.557023587661,0.0,1200.0
Q4-2,B3,2025-08-07,1509.905391618209,1840.8945161075187,1388.4859230424017,452.408593065117,707.0128102939775,527.7066209762442,1200.0
Q4-2,B3,2025-08-08,1200.0,1694.5124033592804,0.0,1694.5124033592804,381.1264168421119,0.0,1200.0
Q4-2,B3,2025-08-09,1334.883178185258,3377.983642291333,10.099118510757625,3367.8845237805754,1312.3108357197457,4.545057835624494,1200.0
Q4-2,B3,2025-08-10,1253.082751388878,10189.857076747288,0.0,10189.857076747288,3034.488714301136,0.0,1200.0
Q4-2,B3,2025-08-11,1236.7285860123195,2279.73157682193,1582.1759902366377,697.5555865852923,338.6813803990928,206.4922419420943,1200.0
Q4-2,B3,2025-08-12,1247.986682774375,11306.927454747478,1991.5508619383627,9315.376592809116,3346.221182473818,949.8141530192476,1200.0
Q4-2,B3,2025-08-13,1242.0431327062593,5835.232277710882,18.380777014875687,5816.851500696006,2332.8925487275646,2.235424386120485,1200.0
Q4-2,B3,2025-08-14,1265.0406535517864,14250.910583519177,394.73090224933924,13856.179681269838,3081.384262460054,197.4148048258761,1200.0
Q4-2,B3,2025-08-15,1200.0,1392.3742319892826,0.0,1392.3742319892826,556.8792460458683,0.0,1200.0
Q4-2,B3,2025-08-16,1200.0,1800.531125797849,0.0,1800.531125797849,859.489514620664,0.0,1200.0
Q4-2,B3,2025-08-17,1225.923512478262,11101.82351720355,2682.987931930539,8418.83558527301,2466.402550247245,751.1530935094787,1200.0
Q4-2,B3,2025-08-18,1200.0,5794.878671176594,0.0,5794.878671176594,1295.0199810611705,0.0,1200.0
Q4-2,B3,2025-08-19,1370.3871148340731,3293.0073778200976,158.26842332122737,3134.73895449887,1083.6850994835568,18.669942380106363,1200.0
Q4-2,B3,2025-08-20,1268.638981768917,24201.8769425133,12990.650604194865,11211.226338318435,6782.1716404739345,5023.020809230395,1200.0
Q4-2,B3,2025-08-21,1200.0,8169.241548325377,782.7949299443932,7386.446618380984,2435.6415131703066,173.12554556824608,1200.0
Q4-2,B3,2025-08-22,1200.0,5829.121428635072,1786.6653953491425,4042.45603328593,1940.848318740495,413.06741850118647,1200.0
Q4-2,B3,2025-08-23,1314.3093011033982,1619.1032174755508,0.0,1619.1032174755508,617.0159588089665,0.0,1200.0
Q4-2,B3,2025-08-24,1200.0,11751.210639888312,279.0138310710914,11472.19680881722,2716.0667662845444,68.11029685611898,1200.0
Q4-2,B3,2025-08-25,1276.033520351339,15717.591636261785,4849.780653127734,10867.810983134052,4739.591170355316,2042.7709195510342,1200.0
Q4-2,B3,2025-08-26,1536.9460186326874,2602.6037874346193,0.0,2602.6037874346193,505.5795708409484,0.0,1200.0
Q4-2,B3,2025-08-27,1772.1480246933068,8151.9161487180245,0.0,8151.9161487180245,2479.1252118987886,0.0,1200.0
Q4-2,B3,2025-08-28,1259.3108477883702,17714.28970423109,6800.505402976257,10913.784301254833,5734.267791093393,2911.6995926273335,1200.0
Q4-2,B3,2025-08-29,1265.0406535517864,1339.3353197846554,0.0,1339.3353197846554,423.3299036310388,0.0,1200.0
Q4-2,B3,2025-08-30,1519.8647490141368,1628.5584999958048,0.0,1628.5584999958048,638.9182481641449,0.0,1200.0
Q4-2,B3,2025-08-31,1200.665821869923,6902.403026105549,70.9931634651116,6831.409862640437,2003.5050561538474,8.862513384322028,1200.0
Q4-2,B3,2025-09-01,1255.3083892265488,52.613355955892956,0.0,52.613355955892956,24.155377816004943,0.0,1200.0
Q4-2,B3,2025-09-02,3539.1014503402985,3071.2413328131634,0.0,3071.2413328131634,655.0084125031902,0.0,1200.0
Q4-2,B3,2025-09-03,3044.036818555531,350.1432832002536,0.0,350.1432832002536,78.62204630071935,0.0,1200.0
Q4-2,B3,2025-09-04,3028.506104168708,1636.7573169877896,0.0,1636.7573169877896,373.8147716433003,0.0,1200.0
Q4-2,B3,2025-09-05,2863.8843890232497,168.9224635171811,0.0,168.9224635171811,172.7146049795066,0.0,1200.0
Q4-2,B3,2025-09-06,1746.616335367585,1092.9357904244941,0.0,1092.9357904244941,371.9282866858731,0.0,1200.0
Q4-2,B3,2025-09-07,1487.7455760938335,3434.210358089793,0.0,3434.210358089793,1079.2321352497206,0.0,1200.0
Q4-2,B3,2025-09-08,1456.1822510666668,32778.622120980624,26020.1755032393,6758.446617741323,9014.18442515455,7820.594352801952,1200.0
Q4-2,B3,2025-09-09,1200.0,14423.335003369317,8412.93189533526,6010.403108034057,3604.173768693964,1849.39222553407,1200.0
Q4-2,B3,2025-09-10,1200.0,35439.345766526145,22941.516322490555,12497.82944403559,9513.82443034338,8558.763901600727,1200.0
Q4-2,B3,2025-09-11,1200.0,16908.837960256948,10122.454213769275,6786.383746487672,4158.1550416146465,2750.3997768918607,1200.0
Q4-2,B3,2025-09-12,1200.0,8280.861328317873,6031.110845666273,2249.7504826515997,2999.7491018879746,2675.9472525650763,1200.0
Q4-2,B3,2025-09-13,1200.0,10014.466110454861,6615.376723512485,3399.089386942376,3186.5677768147198,2327.2637333534894,1200.0
Q4-2,B3,2025-09-14,1200.0,30591.55574207352,16518.617978400333,14072.937763673188,8249.895156846625,5126.690798415585,1200.0
Q4-2,B3,2025-09-15,1200.0,8391.04382730415,1076.2926117297654,7314.751215574385,2009.777890977849,281.2662754931199,1200.0
Q4-2,B3,2025-09-16,1200.0,13885.98436442737,3576.8810365253407,10309.103327902028,4186.823310729263,1421.8378659406358,1200.0
Q4-2,B3,2025-09-17,1200.0,15024.412036614776,6587.682173896789,8436.729862717988,4244.673282124462,3048.35974680256,1200.0
Q4-2,B3,2025-09-18,1200.0,19149.272525933207,6111.026190401953,13038.246335531254,4781.384559993974,1872.4062346225242,1200.0
Q4-2,B3,2025-09-19,1200.0,7233.081733332441,255.52308760961918,6977.558645722822,2506.8831861640074,151.4004545051074,1200.0
Q4-2,B3,2025-09-20,1200.0,12087.362575234092,5497.383587630038,6589.978987604054,4022.91967367691,2127.2126929943242,1200.0
Q4-2,B3,2025-09-21,1200.0,13427.210585506036,3921.633134919485,9505.577450586552,3327.6385550302375,755.8022303981322,1200.0
Q4-2,B3,2025-09-22,1220.9257282981484,9980.207622756461,652.2759148882938,9327.931707868167,2660.6428307945234,185.52457243754074,1200.0
Q4-2,B3,2025-09-23,1200.0,11451.089364829048,2152.6128357437756,9298.476529085272,2518.59587027215,553.1843159040214,1200.0
Q4-2,B3,2025-09-24,1277.643835078389,11901.491288259016,0.0,11901.491288259016,3107.6057558537186,0.0,1200.0
Q4-2,B3,2025-09-25,1200.0,13687.695110083232,777.667947180292,12910.02716290294,3652.8996689992796,296.6143404775795,1200.0
Q4-2,B3,2025-09-26,1200.0,3139.603981357248,0.0,3139.603981357248,1280.381081207055,0.0,1200.0
Q4-2,B3,2025-09-27,1200.0,15683.285768018155,4305.501474760185,11377.78429325797,5441.8499120554225,1818.0341871303074,1200.0
Q4-2,B3,2025-09-28,1200.0,20063.98538047856,7132.0447296780885,12931.940650800472,5338.143870545177,3140.595292613243,1200.0
Q4-2,B3,2025-09-29,1200.0,6348.956494645385,0.0,6348.956494645385,1444.9310389608963,0.0,1200.0
Q4-2,B3,2025-09-30,1200.0,12530.499886411902,407.3040204069157,12123.195866004986,3166.3108405605035,205.75504828781982,1200.0
Q4-2,B3,2025-10-01,1200.0,187.91773051788115,0.0,187.91773051788115,76.24781466873333,0.0,1200.0
Q4-2,B3,2025-10-02,1246.3636844784571,1446.220166529534,0.0,1446.220166529534,651.9757800007586,0.0,1200.0
Q4-2,B3,2025-10-03,1762.811252738066,513.556446755128,0.0,513.556446755128,316.33911129400013,0.0,1200.0
Q4-2,B3,2025-10-04,1528.3104868909077,1906.7517242225347,0.0,1906.7517242225347,720.7369211992036,0.0,1200.0
Q4-2,B3,2025-10-05,1451.171452826305,2163.4942001014865,0.0,2163.4942001014865,849.4950592606608,0.0,1200.0
Q4-2,B3,2025-10-06,1276.473691452551,3195.3800360034425,0.0,3195.3800360034425,1279.5821405188028,0.0,1200.0
Q4-2,B3,2025-10-07,1251.3984868338614,5807.411222331824,0.0,5807.411222331824,1564.353414469673,0.0,1200.0
Q4-2,B3,2025-10-08,1257.8291440881883,13454.555257270582,154.5362726351799,13300.018984635402,3694.8666577627646,76.74092484698811,1200.0
Q4-2,B3,2025-10-09,1200.0,14587.11066511447,1006.2743066008579,13580.83635851361,3304.2243866700196,199.83616281881686,1200.0
Q4-2,B3,2025-10-10,1200.0,5022.120626841746,6.469455725278744,5015.651171116468,1755.6088546789756,4.314408619725738,1200.0
Q4-2,B3,2025-10-11,1200.0,6195.421446618589,4384.489560854602,1810.9318857639864,2034.1816829926815,1660.6452731667046,1200.0
Q4-2,B3,2025-10-12,1200.0,18946.039479361807,9763.241321133031,9182.798158228776,5231.832172472687,3606.354803448834,1200.0
Q4-2,B3,2025-10-13,1200.0,5115.712534706137,0.0,5115.712534706137,1250.8817515259605,0.0,1200.0
Q4-2,B3,2025-10-14,1200.0,16544.73215013915,2604.780176557285,13939.951973581865,3936.8679127874684,1113.2336507738423,1200.0
Q4-2,B3,2025-10-15,1200.0,17168.56178936894,3940.8365264448234,13227.725262924117,4666.045319971323,1772.3025467061461,1200.0
Q4-2,B3,2025-10-16,1200.0,27755.196869845677,7268.83322614199,20486.363643703688,6776.155116921167,2024.0685164037134,1200.0
Q4-2,B3,2025-10-17,1200.0,3192.4673722545713,0.0,3192.4673722545713,1264.8144403458198,0.0,1200.0
Q4-2,B3,2025-10-18,1200.0,5545.54072878019,107.94817784396193,5437.592550936228,2421.1367686211834,70.09144406089469,1200.0
Q4-2,B3,2025-10-19,1200.0,22970.576758133695,15599.549585210803,7371.027172922892,5355.918140256481,4738.610921291183,1200.0
Q4-2,B3,2025-10-20,1200.0,9260.316514292957,1133.3115619729915,8127.004952319966,1952.2866023354854,246.4731141700293,1200.0
Q4-2,B3,2025-10-21,1200.0,11450.629528786067,0.0,11450.629528786067,3001.288742643962,0.0,1200.0
Q4-2,B3,2025-10-22,1200.0,17416.766799929464,3364.5641106096296,14052.202689319834,3626.2749833246685,716.4782083549173,1200.0
Q4-2,B3,2025-10-23,1200.0,9488.246294306751,0.0,9488.246294306751,2286.670697987217,0.0,1200.0
Q4-2,B3,2025-10-24,1200.0,4355.884746894857,0.0,4355.884746894857,1397.281918751584,0.0,1200.0
Q4-2,B3,2025-10-25,1200.0,5553.23804607115,0.0,5553.23804607115,1703.3968435297593,0.0,1200.0
Q4-2,B3,2025-10-26,1200.0,5969.530471518547,2.779452586640393,5966.751018931906,1558.6928641068703,1.2915671871005543,1200.0
Q4-2,B3,2025-10-27,1200.0,6399.956692084118,0.0,6399.956692084118,1490.7737492360832,0.0,1200.0
Q4-2,B3,2025-10-28,1200.0,9019.17726727567,0.0,9019.17726727567,2024.9072266462463,0.0,1200.0
Q4-2,B3,2025-10-29,1200.0,19570.13891081384,3799.0696291725303,15771.069281641308,4648.803403783588,1396.3505039436272,1200.0
Q4-2,B3,2025-10-30,1200.0,9611.930518089615,0.0,9611.930518089615,2206.321469668903,0.0,1200.0
Q4-2,B3,2025-10-31,1200.0,3910.621606620956,0.0,3910.621606620956,1744.0734458459058,0.0,1200.0
Q4-2,B3,2025-11-01,1200.0,4924.105812972468,0.0,4924.105812972468,2073.023948788598,0.0,1200.0
Q4-2,B3,2025-11-02,1200.0,14866.798535117117,5122.033673473958,9744.76486164316,3232.4498869787076,1550.9931247274374,1200.0
Q4-2,B3,2025-11-03,1200.0,3523.6058230494127,0.0,3523.6058230494127,1134.3267886498897,0.0,1200.0
Q4-2,B3,2025-11-04,1200.0,3851.056010589228,0.0,3851.056010589228,727.5663209029799,0.0,1200.0
Q4-2,B3,2025-11-05,1206.476585820477,5093.858051055606,0.0,5093.858051055606,1180.8502702247745,0.0,1200.0
Q4-2,B3,2025-11-06,1200.9170620653335,17878.33592096167,3619.4626509695413,14258.873269992127,3861.40024096666,1072.6125545275681,1200.0
Q4-2,B3,2025-11-07,1200.0,3619.939558957709,0.0,3619.939558957709,1129.2351893200605,0.0,1200.0
Q4-2,B3,2025-11-08,1200.0,2051.4172682517255,81.43395475653281,1969.9833134951928,694.4123859635617,40.85998733393518,1200.0
Q4-2,B3,2025-11-09,1200.0,11223.462255743563,233.21462048265673,10990.247635260906,2795.1222481485675,123.67271837765685,1200.0
Q4-2,B3,2025-11-10,1200.0,13335.308249671576,0.0,13335.308249671576,3072.3393645638007,0.0,1200.0
Q4-2,B3,2025-11-11,1207.567882018481,5063.06162290049,0.0,5063.06162290049,1147.2717008122684,0.0,1200.0
Q4-2,B3,2025-11-12,1200.0,4108.087893546379,60.57968666666655,4047.5082068797124,881.1992018546867,11.773333333333312,1200.0
Q4-2,B3,2025-11-13,1200.0,12211.568639459698,1806.0302841692858,10405.538355290411,2917.1320741332524,419.6245543957314,1200.0
Q4-2,B3,2025-11-14,1200.0,3574.8652511402265,0.0,3574.8652511402265,1394.0251475680745,0.0,1200.0
Q4-2,B3,2025-11-15,1200.0,3901.1615112787786,235.81269678597357,3665.348814492805,1235.5369613635553,131.05446853898138,1200.0
Q4-2,B3,2025-11-16,1208.8746292849517,7522.70381795502,9.829798014684465,7512.8740199403355,1657.2486758783343,4.517370411160141,1200.0
Q4-2,B3,2025-11-17,1200.0,1685.5937537129307,0.0,1685.5937537129307,516.9228131574909,0.0,1200.0
Q4-2,B3,2025-11-18,1232.8537880587712,8198.092608398005,0.0,8198.092608398005,2132.3821613381697,0.0,1200.0
Q4-2,B3,2025-11-19,1200.0,9523.710932184082,0.0,9523.710932184082,2058.369404691721,0.0,1200.0
Q4-2,B3,2025-11-20,1200.0,7750.436509803698,0.0,7750.436509803698,1832.1738315559278,0.0,1200.0
Q4-2,B3,2025-11-21,1200.0,2009.4419483628417,0.0,2009.4419483628417,1058.3151245325291,0.0,1200.0
Q4-2,B3,2025-11-22,1200.0,2653.8516954922216,0.0,2653.8516954922216,895.9458680427899,0.0,1200.0
Q4-2,B3,2025-11-23,1200.0,6886.9140427745015,0.0,6886.9140427745015,1449.7608234813833,0.0,1200.0
Q4-2,B3,2025-11-24,1200.0,6031.625743587287,93.95213442527178,5937.673609162015,1334.3927139273007,17.783860387142113,1200.0
Q4-2,B3,2025-11-25,1200.0,6000.1554889402505,0.0,6000.1554889402505,1356.1965073307194,0.0,1200.0
Q4-2,B3,2025-11-26,1200.0,6965.281619774552,20.569100804612123,6944.71251896994,1666.7363653113864,3.8182849089682804,1200.0
Q4-2,B3,2025-11-27,1200.0,5730.139325491921,0.0,5730.139325491921,1161.5164128232848,0.0,1200.0
Q4-2,B3,2025-11-28,1211.674343344299,3711.107542258457,0.0,3711.107542258457,1063.943775057265,0.0,1200.0
Q4-2,B3,2025-11-29,1200.0,9577.21847525385,1337.9569506177802,8239.261524636071,3900.434506947177,802.4810650271111,1200.0
Q4-2,B3,2025-11-30,1200.0,11411.621842865492,0.0,11411.621842865492,2437.031539886564,0.0,1200.0
Q4-2,B3,2025-12-01,1200.0,32561.574024849106,22994.13678901823,9567.437235830876,7171.960091549294,5945.661794777299,1200.0
Q4-2,B3,2025-12-02,1200.0,43706.42816857924,34239.84527884921,9466.58288973003,9110.911897574486,8132.158266217606,1200.0
Q4-2,B3,2025-12-03,1200.0,28439.581043033333,18058.850154013347,10380.730889019986,6918.788810626911,5250.696585782289,1200.0
Q4-2,B3,2025-12-04,1200.0,32128.601825654783,15434.011544837329,16694.590280817454,7011.892781268318,4361.52068866863,1200.0
Q4-2,B3,2025-12-05,1200.0,15792.313219103358,1718.334376724273,14073.978842379085,5024.311275112203,927.9875859929235,1200.0
Q4-2,B3,2025-12-06,1200.0,22426.43474177078,13783.166681968614,8643.268059802165,7501.94525896373,6489.025693962926,1200.0
Q4-2,B3,2025-12-07,1200.0,23219.4882276729,2937.21460829871,20282.27361937419,5324.013337384988,1014.387476425331,1200.0
Q4-2,B3,2025-12-08,1200.0,2034.9291893832733,0.0,2034.9291893832733,467.4244221060647,0.0,1200.0
Q4-2,B3,2025-12-09,1259.5608663464384,716.2796619342744,0.0,716.2796619342744,140.38914575554273,0.0,1200.0
Q4-2,B3,2025-12-10,1261.3057799283472,3188.590607477513,0.0,3188.590607477513,666.8280178935281,0.0,1200.0
Q4-2,B3,2025-12-11,1200.0,992.6687868730954,0.0,992.6687868730954,281.6005533713035,0.0,1200.0
Q4-2,B3,2025-12-12,1204.0710901000098,2019.2720946388579,0.0,2019.2720946388579,847.7321592945268,0.0,1200.0
Q4-2,B3,2025-12-13,1247.005983930658,1590.1755510626983,0.0,1590.1755510626983,531.1786632660873,0.0,1200.0
Q4-2,B3,2025-12-14,1200.0,1366.8096750919144,0.0,1366.8096750919144,323.8034462860761,0.0,1200.0
Q4-2,B3,2025-12-15,1200.0,2584.5779461876514,0.0,2584.5779461876514,605.144290453098,0.0,1200.0
Q4-2,B3,2025-12-16,1203.7841055935876,1084.7072397943423,0.0,1084.7072397943423,291.2021168131073,0.0,1200.0
Q4-2,B3,2025-12-17,1200.0,1748.3983348558272,0.0,1748.3983348558272,371.86638644925426,0.0,1200.0
Q4-2,B3,2025-12-18,1200.0,4126.587198215789,0.0,4126.587198215789,980.0896710908273,0.0,1200.0
Q4-2,B3,2025-12-19,1205.8653904351063,1570.871934868434,0.0,1570.871934868434,557.2955002818001,0.0,1200.0
Q4-2,B3,2025-12-20,1203.3977126430418,655.9803997936694,0.0,655.9803997936694,323.3850008453629,0.0,1200.0
Q4-2,B3,2025-12-21,1232.4558621738092,2955.8974954891646,0.0,2955.8974954891646,722.9778066486854,0.0,1200.0
Q4-2,B3,2025-12-22,1200.0,2315.968352206522,0.0,2315.968352206522,509.2757561049455,0.0,1200.0
Q4-2,B3,2025-12-23,1200.0,353.014218551914,0.0,353.014218551914,85.32138439598475,0.0,1200.0
Q4-2,B3,2025-12-24,1213.302805303297,1624.7584598190006,0.0,1624.7584598190006,330.43322160283094,0.0,1200.0
Q4-2,B3,2025-12-25,1200.0,5254.830777294287,0.0,5254.830777294287,1224.3523694337425,0.0,1200.0
Q4-2,B3,2025-12-26,1200.0,1443.1530408216754,0.0,1443.1530408216754,543.2613669810447,0.0,1200.0
Q4-2,B3,2025-12-27,1527.1643406081218,880.2394645107997,0.0,880.2394645107997,285.50721706957233,0.0,1200.0
Q4-2,B3,2025-12-28,1222.6407562528616,1683.5137222185651,0.0,1683.5137222185651,397.1346721128773,0.0,1200.0
Q4-2,B3,2025-12-29,1231.4940772385426,1135.513669602279,0.0,1135.513669602279,325.14265168677537,0.0,1200.0
Q4-2,B3,2025-12-30,1200.0,82.67106247288324,0.0,82.67106247288324,27.18217070772069,0.0,1200.0
Q4-2,B3,2025-12-31,1266.9102440298807,4959.046778098114,0.0,4959.046778098114,1066.878041405812,0.0,1200.0
Q4-2,B4,2025-02-01,3911.098134470335,504.046307616084,0.0,504.046307616084,182.77749037588111,0.0,1200.0
Q4-2,B4,2025-02-02,1209.7760767452207,75.62416197131081,0.0,75.62416197131081,18.644423411530266,0.0,1200.0
Q4-2,B4,2025-02-03,1290.3986337666895,1499.028657290022,0.0,1499.028657290022,376.02953361124366,0.0,1200.0
Q4-2,B4,2025-02-04,1200.0,6681.6017968066535,0.0,6681.6017968066535,1521.5346507919828,0.0,1200.0
Q4-2,B4,2025-02-05,1257.5893324935998,2384.435724164083,0.0,2384.435724164083,511.5552305124003,0.0,1200.0
Q4-2,B4,2025-02-06,1285.869771322719,1757.1352545498466,0.0,1757.1352545498466,367.59538653318884,0.0,1200.0
