policy,date,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh
B3,2025-07-05,19805.389940635785,32763.896837739947,52569.28677837573,9143.07664744776,13780.43643430591,13179.793893312972,10675.63305358351,1200.0,9730.346159415923,1200.0
B3,2025-07-06,51438.645355749126,73885.30041771756,125323.94577346668,16410.281921974543,2570.7188199237153,20801.112643697754,16848.901241395182,1200.0,10276.749098782377,1200.0
B3,2025-07-07,59846.12481548622,20858.23186551033,80704.35668099654,4445.466391212292,8387.686665009467,16335.354844635462,13231.637424154724,1200.0,9193.05444839876,1200.0
B3,2025-07-08,70988.93320339707,2570.0970884446497,73559.03029184171,655.9195279579676,14569.530589189108,17657.28324326054,13947.42460665836,1200.0,9386.596134685102,1594.4164670918617
B3,2025-07-09,72981.27742151142,1477.7258677384625,74459.00328924989,367.6430958005459,19362.323873813642,15684.332014297968,12580.207138812379,1594.4164670918617,9404.269609527104,1732.3073479462787
B3,2025-07-10,69303.25585373282,1468.6575290569212,70771.91338278973,426.84281836221646,15652.289363076232,16436.530714673212,13723.652974925562,1200.0,9363.87598718028,1276.68168567932
B3,2025-07-11,31739.761666489525,1681.9335947543937,33421.69526124392,751.4363307784132,17544.979452733427,11820.330517092603,9015.610924939301,1200.0,9441.035746097066,1897.6336789078828
B3,2025-07-12,25710.922592150793,720.5160342194108,26431.438626370204,233.43976388151805,11523.38070924231,13684.713630796134,11635.14397533751,1200.0,10479.992218519505,1285.9381962493887
B3,2025-07-13,59871.247255256334,1055.6700024511563,60926.917257707486,190.1311510018442,10212.049233891934,18656.51917505615,15038.140342608645,1260.5845077998065,10607.306231379343,1367.760628679208
B3,2025-07-14,71451.62010720931,882.8817228957565,72334.50183010506,142.93436991148081,21447.39998154044,15702.188701830817,12869.757414294254,1200.0,9425.763834013203,1200.0
B3,2025-07-15,69288.55635325483,1431.2368871269623,70719.79324038178,451.8767106045587,17076.54929662433,17058.560841707374,13797.91355597632,1200.0,9348.379142343556,1221.6896953407252
B3,2025-07-16,66804.53251043959,2099.5517963923553,68904.08430683195,560.881806708114,13686.41190280906,16603.669382144406,13263.4551506651,1200.0,9410.673739333646,1427.8197496428024
B3,2025-07-17,67026.84579543033,9652.234560661544,76679.08035609189,2027.6729079449904,15891.159460808882,16632.21329178906,13677.13054102766,1200.0,9373.44414999216,1200.0
B3,2025-07-18,24588.626762795564,2439.4707046693197,27028.097467464882,1128.474679235799,10096.681149053255,13757.029812713825,10525.558815572827,1292.0233000780215,10800.0,1886.2614808059643
B3,2025-07-19,25608.225543578767,1338.7393914680067,26946.964935046773,523.6002471074754,15511.40241360931,14557.782397582288,12409.439074767028,1200.0,10153.18960684424,1200.0
B3,2025-07-20,58858.308073829256,4560.673509658065,63418.98158348732,1217.4942656681806,5952.386424090849,19031.402259031584,15285.2201173382,1200.0,10497.543826366416,1344.6841249748716
B3,2025-07-21,68612.12849688125,2433.2594233725035,71045.38792025375,680.5882041315945,12797.876521568503,16151.338051449033,12626.699478604096,1258.4558507470604,9362.3444188027,1851.2222839411156
B3,2025-07-22,65289.976620115245,3931.181706561504,69221.15832667674,1065.1164338144727,11555.87411497458,16949.474063082256,14315.174046643631,1200.0,9497.164852653135,1200.0
B3,2025-07-23,69941.86713841026,2608.0737621490234,72549.94090055929,628.4578150742173,16411.117753732193,17268.516480725502,13743.429361078202,1200.0,9352.917380509029,1471.1877647882864
B3,2025-07-24,65956.69411180478,9389.54169277768,75346.23580458247,2193.6022718272898,13290.59951696651,16342.078002553695,13265.203804364903,1431.929975960773,9362.344418802695,1439.9426289033856
B3,2025-07-25,28622.729914628875,271.11454692678274,28893.84446155566,131.3294964776019,20201.931767103542,12276.342816301665,9765.010631957208,1200.0,9502.337509578154,1638.6393502890987
B3,2025-07-26,24234.060003625356,958.9301039583147,25192.99010758367,549.6496849195655,12354.92938308391,18033.119707767062,14938.54230556838,1208.1585726231965,10605.956335015546,1270.066747759005
B3,2025-07-27,59387.174328665424,14579.498173991406,73966.67250265683,3215.2644001316676,7517.250581610846,20022.18863680735,16229.329844674521,1200.0,10428.262511755504,1257.4478045806034
B3,2025-07-28,66515.40099920779,13447.529391229553,79962.93039043735,3219.5214169711453,10058.248712287505,17511.06638600991,14235.666796790569,1200.0,9383.3827532322,1200.0
B3,2025-07-29,63684.725489273944,3231.687431809041,66916.41292108299,878.0830106921456,6405.711387844297,19748.866955687416,15740.181697981321,1200.0,9943.754611572282,1484.8894845838722
B3,2025-07-30,62807.5669625171,3525.4458463294613,66333.01280884656,739.7662147975801,5532.478715578848,17909.97150443404,14425.386158776806,1237.5549064950535,9544.927484638383,1575.656995489167
B3,2025-07-31,60758.34640385371,11253.643515140042,72011.98991899376,2447.3454398134436,5797.337599402591,18416.32030742586,15255.310744955199,1200.0,9611.90145185332,1200.0
B3,2025-08-01,25749.37519657622,906.0011419886387,26655.376338564856,410.7483422286086,20941.619228746535,13803.40272075262,11133.55663862566,1200.0,9867.338666975473,1252.4439613155116
B3,2025-08-02,26514.39106241759,769.0099944968315,27283.401056914423,276.0147430991385,23168.224277695186,13450.92003462519,10942.444793230365,1200.0,9655.632053599727,1200.0
B3,2025-08-03,54353.276377222835,5678.557463744477,60031.833840967316,1029.3804260371712,10853.137562109112,19319.422050180696,15636.803634702603,1200.0,10499.218139633838,1213.253584381959
B3,2025-08-04,54374.277252464424,1290.2636433943594,55664.54089585879,379.3061357613883,6603.32016511088,18665.417953816977,15130.91676853552,1200.0,10788.064494211923,1200.0
B3,2025-08-05,56033.940171923976,562.823599213393,56596.76377113737,280.85453556336205,6657.284941730634,17286.35134760685,13716.442552600362,1200.0,9774.471631393106,1517.2244877346552
B3,2025-08-06,56360.8308061518,11882.476403469153,68243.30720962095,2848.557023587661,5902.762500237813,17270.1440864349,13995.40389651706,1509.905391618209,9528.185813397877,1509.905391618209
B3,2025-08-07,50481.99725412106,1840.8945161075185,52322.891770228576,707.0128102939775,1872.5279187236688,19584.340249669724,16142.230454688863,1200.0,10795.737497537328,1200.0
B3,2025-08-08,22179.265085429477,1694.5124033592801,23873.777488788757,381.1264168421119,22480.831846714886,14895.825822220513,11944.224055631885,1200.0,10798.635791346773,1334.883178185258
B3,2025-08-09,22052.118390060205,3377.9836422913327,25430.102032351537,1312.3108357197457,19584.968520639566,15910.908875512785,12961.456573282097,1200.0,10614.10074138057,1253.082751388878
B3,2025-08-10,52455.26474592053,10189.857076747288,62645.12182266782,3034.488714301136,4752.58471405167,17885.308189062303,14501.818381979372,1200.0,10524.655547721211,1236.7285860123195
B3,2025-08-11,50796.968657693316,2279.7315768219296,53076.70023451524,338.68138039909275,2346.2518339975227,20898.400428004978,16917.572059598177,1200.0,10800.0,1247.986682774375
B3,2025-08-12,54049.85414357403,11306.927454747478,65356.78159832151,3346.221182473818,3730.8979461393283,16774.00920845179,13592.296653907255,1230.6361277928731,9709.11381449334,1242.0431327062593
B3,2025-08-13,53888.113136715474,5835.232277710882,59723.34541442636,2332.8925487275646,4806.263599896616,17038.040117071316,13780.114726066788,1200.0,9744.60008040542,1265.0406535517864
B3,2025-08-14,53514.14610826402,14250.910583519175,67765.0566917832,3081.3842624600534,5347.9436681100005,17229.727512039433,14014.615872948552,1199.9999999999998,9500.83661047921,1200.0
B3,2025-08-15,24324.362084903034,1392.3742319892824,25716.73631689232,556.8792460458683,23281.337747375936,12251.2767985928,9923.53420686017,1200.0,9762.683615287602,1200.0
B3,2025-08-16,22062.180273967755,1800.531125797849,23862.711399765605,859.489514620664,20894.576655997655,16199.762516119097,13098.476476826028,1200.0,10571.956084355028,1225.923512478262
B3,2025-08-17,50271.98047307049,11101.823517203551,61373.80399027404,2466.402550247245,5000.69937303466,18846.794959680756,15289.235078571843,1200.0,10415.249475545244,1200.0
B3,2025-08-18,54940.94063268378,5794.878671176593,60735.81930386038,1295.0199810611705,6423.691363953043,17865.864188020012,14318.001588945544,1200.0,9724.987745973627,1370.3871148340731
B3,2025-08-19,52073.93014760828,3293.007377820098,55366.93752542837,1083.6850994835568,3668.961722716459,18737.949427870786,15269.312356333972,1200.0,10800.0,1268.638981768917
B3,2025-08-20,52493.07015830179,24201.876942513303,76694.94710081509,6782.1716404739345,2427.009817580839,19785.634061999594,16088.138673811698,1200.0,10633.387292501273,1200.0
B3,2025-08-21,51642.77585172661,8169.241548325377,59812.017400051984,2435.6415131703066,3931.5723244983074,18826.669912012763,15249.602628730334,1200.0,10796.441376849692,1200.0
B3,2025-08-22,22445.769678193505,5829.121428635072,28274.891106828578,1940.848318740495,18433.745119363593,14172.107198102667,11376.528459470104,1200.0,10800.0,1314.3093011033982
B3,2025-08-23,22389.414738543615,1619.1032174755505,24008.517956019165,617.0159588089664,16157.862340098964,14142.748486830571,11558.504645325836,1200.0,10362.558882631509,1200.0
B3,2025-08-24,52546.56988404071,11751.210639888312,64297.780523929025,2716.066766284545,7376.2211040811335,18445.977382318895,14872.811511362102,1200.0,10452.349633335063,1276.033520351339
B3,2025-08-25,53930.92662751629,15717.591636261785,69648.51826377808,4739.591170355316,2684.1471865031817,19515.70779229731,15572.902063307614,1248.4518618849324,10769.855627263796,1536.9460186326874
B3,2025-08-26,53587.61869632741,2602.603787434619,56190.22248376202,505.5795708409484,5250.84103989182,19627.168048030326,15686.324313450017,1200.0,10786.243461255404,1772.1480246933068
B3,2025-08-27,52652.425682885725,8151.916148718025,60804.34183160375,2479.1252118987886,3258.4861232271714,20575.778045959247,17127.933676441447,1200.0,10793.230071129545,1259.3108477883702
B3,2025-08-28,53847.13594595462,17714.28970423109,71561.42565018572,5734.267791093393,3491.289059741431,18220.557477431543,14753.49473153247,1200.0,9860.189824230954,1265.0406535517864
B3,2025-08-29,23946.893673298102,1339.3353197846554,25286.228993082757,423.3299036310388,17355.58847940519,15423.057885199678,12263.335201095624,1200.0,10800.0,1519.8647490141368
B3,2025-08-30,23180.180624487613,1628.5584999958048,24808.739124483418,638.9182481641449,21307.89014870977,16171.74854433532,13386.3953553414,1200.665821869923,10479.14781160286,1200.665821869923
B3,2025-08-31,51683.798368667456,6902.403026105549,58586.20139477301,2003.5050561538474,3419.04828251869,19441.975188902976,15698.821592390439,1200.0,10497.296648134812,1255.3083892265488
B3,2025-09-01,48540.221754145074,52.613355955892956,48592.83511010097,24.155377816004943,15744.737810705014,17585.472084728477,12188.818633627692,1255.3083892265488,10800.0,3539.1014503402985
B3,2025-09-02,45446.64237011394,3071.2413328131634,48517.88370292711,655.0084125031902,13393.162905061898,16513.314611582042,13821.343003987744,1200.0,10800.0,3044.036818555531
B3,2025-09-03,45794.02555054974,350.1432832002536,46144.168833749995,78.62204630071935,10341.287097624561,17530.342050499436,14213.554703852682,1582.0475778147902,10800.0,3028.506104168708
B3,2025-09-04,44465.20676078197,1636.7573169877899,46101.96407776976,373.8147716433003,11087.441784182045,18155.25138589911,14853.913166209199,1200.0,10800.0,2863.8843890232497
B3,2025-09-05,17510.3883073157,168.9224635171811,17679.310770832883,172.7146049795066,28545.8728806181,13063.64656507362,11587.094965999731,1610.4536195290443,10800.0,1746.616335367585
B3,2025-09-06,18453.893747803442,1092.9357904244941,19546.829538227936,371.92828668587316,29069.98771218845,13664.668890941011,11301.365485008597,1200.0,10472.260272090834,1487.7455760938335
B3,2025-09-07,43082.72663162517,3434.210358089793,46516.93698971496,1079.2321352497204,9636.39228900805,18863.138922713963,15307.549519922759,1200.0,10338.81802573398,1456.1822510666668
B3,2025-09-08,35040.80559883781,32778.622120980624,67819.42771981843,9014.18442515455,1294.524522409265,20639.65780684523,16948.686849504626,1200.0,10601.324044088366,1200.0
B3,2025-09-09,36600.96777900283,14423.335003369315,51024.30278237215,3604.173768693964,4428.416391378245,20005.153569366532,16204.174391186889,1200.0,10612.32908898282,1200.0
B3,2025-09-10,36943.94715430321,35439.345766526145,72383.29292082935,9513.82443034338,1284.4222773074007,21069.214716524762,17066.06392038506,1200.0,10564.66231880542,1200.0
B3,2025-09-11,36533.43564721631,16908.83796025695,53442.27360747326,4158.155041614646,4702.115568406915,20197.501579179236,16359.976279135182,1199.9999999999995,10479.876936276438,1200.0
B3,2025-09-12,12533.333646587902,8280.861328317873,20814.194974905775,2999.7491018879746,17569.280417615653,16600.834470786518,13446.675921337086,1199.9999999999998,10659.456727397455,1200.0
B3,2025-09-13,12437.76468735016,10014.466110454861,22452.230797805023,3186.5677768147198,21563.41595387441,15903.9942340334,12882.235329567056,1199.9999999999998,10594.28851417028,1200.0
B3,2025-09-14,37526.27707026414,30591.555742073524,68117.83281233767,8249.895156846625,3481.602232468007,18850.832608914523,15269.174413220766,1200.0,10191.891395960069,1200.0
B3,2025-09-15,40290.879520497525,8391.04382730415,48681.923347801676,2009.7778909778492,5398.343207279426,20095.726086907525,16277.538130395096,1199.9999999999998,10320.44965161431,1200.0
B3,2025-09-16,40616.4728926497,13885.98436442737,54502.45725707707,4186.823310729263,2984.6133758132723,19451.475190279267,15755.694904126201,1200.0,10096.939178963426,1200.0
B3,2025-09-17,39784.855086037795,15024.412036614778,54809.26712265257,4244.673282124463,1667.3210567599158,19137.176136382015,15501.11267046943,1200.0,10064.085328166482,1200.0
B3,2025-09-18,39006.8214306353,19149.272525933207,58156.093956568504,4781.384559993975,3421.586788624188,19581.047735992368,15860.648666153815,1200.0,10171.446496556777,1200.0
B3,2025-09-19,14253.428761362204,7233.081733332441,21486.510494694645,2506.8831861640074,15738.672470828833,15894.120420168872,12874.237540336786,1200.0,10130.258398446884,1200.0
B3,2025-09-20,12775.963387862368,12087.362575234092,24863.32596309646,4022.9196736769095,15759.652453509148,16208.511811755,13128.89456752155,1200.0,10467.154626510082,1200.0
B3,2025-09-21,41084.53646499272,13427.210585506036,54511.74705049876,3327.6385550302375,4600.985738099527,18544.13675032128,15001.917612291903,1200.0,10091.29330665192,1220.9257282981484
B3,2025-09-22,44308.5159317143,9980.207622756461,54288.72355447075,2660.6428307945234,5873.056196352119,18233.818516051586,14788.22615347012,1199.9999999999998,9951.792420932255,1200.0
B3,2025-09-23,44085.993709594215,11451.089364829046,55537.083074423266,2518.59587027215,4845.424699727452,19006.64107394095,15325.499818321623,1200.0,10085.263399721513,1277.643835078389
B3,2025-09-24,43058.754437422685,11901.491288259016,54960.2457256817,3107.6057558537186,5218.520151314556,19297.490151222715,15700.846474060945,1200.0,10119.362048866866,1200.0
B3,2025-09-25,42478.220536566245,13687.695110083232,56165.91564664948,3652.8996689992796,5086.315660878597,20523.204326499144,16623.795504464306,1199.9999999999998,10075.938726707216,1200.0
B3,2025-09-26,14998.602928220622,3139.603981357248,18138.206909577868,1280.3810812070549,14897.208068468572,15798.23930003369,12796.573833027298,1200.0,10128.42425894376,1200.0
B3,2025-09-27,14316.529003125177,15683.285768018153,29999.81477114333,5441.8499120554225,16647.809946155514,16079.978226752097,13024.782363669203,1199.9999999999998,10185.571596802243,1200.0
B3,2025-09-28,43019.102527279254,20063.98538047856,63083.08790775782,5338.143870545178,2759.0039831973,17333.4502512589,14040.094703519708,1200.0,9379.7395105176,1200.0
B3,2025-09-29,46486.18570908553,6348.956494645384,52835.14220373091,1444.9310389608963,5797.917175389085,20019.31805164901,16215.647621835702,1200.0,10159.08902725327,1200.0
B3,2025-09-30,46078.07478276759,12530.499886411902,58608.57466917949,3166.3108405605035,4121.991830264771,22679.518936127915,18370.410338263613,1200.0,9999.455145090062,1200.0
B3,2025-10-01,44452.00766033937,187.91773051788118,44639.92539085725,76.24781466873333,18466.304509480775,18369.55560341237,14837.612722733407,1200.0,9970.196192906877,1246.3636844784571
B3,2025-10-02,42028.165536492335,1446.220166529534,43474.38570302187,651.9757800007586,11844.378728752201,18790.637626742646,14755.613666227895,1246.3636844784571,9940.914576450148,1762.811252738066
B3,2025-10-03,13859.908880443156,513.556446755128,14373.465327198284,316.33911129400013,23206.4621226279,16461.108928772468,13544.548921568143,1415.8579310869302,10134.652943418092,1528.3104868909077
B3,2025-10-04,14942.335633785895,1906.7517242225347,16849.08735800843,720.7369211992036,18972.158452712083,14853.139575681635,12100.468186960268,1200.0,9865.249794133571,1451.171452826305
B3,2025-10-05,40471.268419050495,2163.4942001014865,42634.76261915198,849.4950592606607,6689.257914159109,18967.42013341584,15520.838293303208,1200.0,10074.053699850909,1276.473691452551
B3,2025-10-06,43606.30694153755,3195.3800360034425,46801.686977540994,1279.5821405188028,7102.3489401548995,19646.569546651343,15936.289016944405,1251.3984868338614,9986.815288336484,1251.3984868338614
B3,2025-10-07,42739.43090470421,5807.411222331825,48546.84212703604,1564.353414469673,7349.096588601329,19126.213605936013,15486.445429279278,1200.0,9966.44777451888,1257.8291440881883
B3,2025-10-08,38101.920321175974,13454.55525727058,51556.47557844656,3694.8666577627646,4153.588466196839,20387.33876332235,16565.79062797047,1200.0,9779.910992201394,1200.0
B3,2025-10-09,37907.05357025751,14587.110665114471,52494.16423537198,3304.22438667002,4754.61612438403,19823.260517096536,16056.841018848194,1200.0,9836.11468468386,1200.0
B3,2025-10-10,12524.252942153957,5022.120626841746,17546.373568995703,1755.6088546789756,20892.36351657522,16687.071884277542,13516.528226264812,1200.0,9951.081433652402,1200.0
B3,2025-10-11,11505.418304784813,6195.421446618589,17700.8397514034,2034.1816829926815,14060.277234201158,19001.22744639247,15390.994231577904,1200.0,10639.652393845652,1200.0
B3,2025-10-12,36553.15256881926,18946.039479361807,55499.192048181074,5231.832172472687,1989.5356090521377,20030.964571848624,16225.081303197387,1200.0,10098.08091674357,1200.0
B3,2025-10-13,41480.612881172725,5115.7125347061365,46596.32541587886,1250.8817515259605,6575.413302402176,19346.63653865805,15670.77559631302,1200.0,9885.759536499509,1200.0
B3,2025-10-14,40399.16168330119,16544.73215013915,56943.893833440336,3936.867912787468,3904.380880143415,20058.395860464072,16247.300646975895,1200.0,9937.89509490562,1200.0
B3,2025-10-15,40939.86358757895,17168.56178936894,58108.42537694788,4666.045319971324,3458.466918130138,22120.88998704055,17917.92088950285,1200.0,9716.677643285017,1200.0
B3,2025-10-16,41309.92747663615,27755.196869845677,69065.12434648183,6776.155116921167,5282.38817348923,20936.50033217768,16958.56526906392,1200.0,9921.331277080948,1200.0
B3,2025-10-17,13735.440607149161,3192.4673722545717,16927.90797940373,1264.8144403458198,15739.014389009259,17823.95388251688,14437.40264483867,1200.0,10100.670158217354,1200.0
B3,2025-10-18,12662.634538468626,5545.54072878019,18208.175267248815,2421.1367686211834,14716.365746118601,18521.021938074333,15002.027769840208,1200.0,10137.258779188189,1200.0
B3,2025-10-19,40511.36567021035,22970.576758133695,63481.94242834404,5355.918140256482,1043.618488957455,21752.60956684867,17619.613749147422,1200.0,10076.615280517164,1200.0
B3,2025-10-20,45520.81413245183,9260.31651429296,54781.13064674479,1952.2866023354857,4600.151743509114,20137.24904442297,16311.171725982605,1200.0,9855.155147202411,1200.0
B3,2025-10-21,46773.718878074134,11450.629528786065,58224.348406860205,3001.288742643962,4994.57680795803,19351.50604503966,15674.719896482127,1200.0,9747.998224095709,1200.0
B3,2025-10-22,46005.35583835066,17416.766799929464,63422.122638280125,3626.274983324668,5855.918026915683,19570.520402259273,15852.121525830009,1200.0,9716.25652396324,1200.0
B3,2025-10-23,45168.36126719703,9488.246294306751,54656.60756150379,2286.670697987217,6166.133728132751,20741.97617143779,16801.000698864613,1200.0,9699.569325697072,1200.0
B3,2025-10-24,14187.45399712682,4355.884746894857,18543.338744021676,1397.2819187515838,13723.365067722241,15698.246768689685,12715.579882638645,1199.9999999999998,10075.668240784784,1200.0
B3,2025-10-25,13877.363241102928,5553.238046071151,19430.60128717408,1703.3968435297593,12703.719517746338,16801.283488663477,13609.039625817415,1200.0,9925.971807546905,1200.0
B3,2025-10-26,45691.15928257857,5969.530471518547,51660.68975409712,1558.6928641068703,3307.1984631882992,20824.687188789692,16867.996622919654,1200.0,9434.184406483337,1200.0
B3,2025-10-27,47559.92425654581,6399.956692084119,53959.88094862993,1490.773749236083,8263.770272405976,20096.592565569234,16278.23997811108,1200.0,10026.802207769995,1200.0
B3,2025-10-28,47204.4968675296,9019.17726727567,56223.67413480527,2024.9072266462463,4630.432711579044,19493.69081407047,15789.889559397077,1200.0,9586.545126446552,1200.0
B3,2025-10-29,47775.79817291324,19570.13891081384,67345.93708372707,4648.803403783588,4084.7723884264333,19908.785930866965,16126.116604002244,1200.0,9722.651937527502,1200.0
B3,2025-10-30,47349.968902869805,9611.930518089615,56961.89942095942,2206.321469668903,5459.3043687852,19801.062538884904,16038.860656496772,1200.0,9508.308597678672,1200.0
B3,2025-10-31,14905.487179853797,3910.621606620956,18816.108786474753,1744.0734458459058,9919.53813809042,17214.259130727918,13943.549895889613,1200.0,10072.18768634988,1200.0
B3,2025-11-01,13765.960854366946,4924.105812972468,18690.06666733941,2073.023948788598,9821.892189178388,18468.066739872986,14959.13405929712,1200.0,10107.661030922143,1200.0
B3,2025-11-02,46819.257185523755,14866.798535117117,61686.05572064087,3232.4498869787076,2108.5079680466642,20286.562058659,16432.115267513786,1199.9999999999998,10209.773660863915,1200.0
B3,2025-11-03,51087.344508339105,3523.6058230494127,54610.950331388514,1134.32678864989,4437.236292899446,20248.533565744106,16401.312188252723,1200.0,9904.10434027764,1200.0
B3,2025-11-04,50467.34635079913,3851.0560105892278,54318.402361388355,727.56632090298,5919.561977834507,18749.104984524194,15180.946110226163,1200.0,9880.6591961992,1206.476585820477
B3,2025-11-05,51331.659745742254,5093.858051055606,56425.51779679786,1180.8502702247745,4303.330846651375,20006.875376961656,16210.572626718575,1200.0,9944.798798504986,1200.9170620653335
B3,2025-11-06,50113.606542181784,17878.335920961672,67991.94246314345,3861.40024096666,3689.156431520785,19415.551515376606,15727.422083313846,1200.0,9957.551073641123,1200.0
B3,2025-11-07,14984.03568669192,3619.9395589577093,18603.975245649628,1129.2351893200605,10186.173932960817,18126.532540920478,14682.491358145588,1199.9999999999998,10049.11664305283,1200.0
B3,2025-11-08,14222.508084851925,2051.4172682517255,16273.92535310365,694.4123859635619,8119.7160609881375,18300.024109524966,14823.019528715222,1200.0,10221.82285265478,1200.0
B3,2025-11-09,51002.1142389917,11223.462255743563,62225.576494735265,2795.1222481485675,3568.6530549440354,21691.085705839396,17569.77942172991,1200.0,10172.123888976505,1200.0
B3,2025-11-10,53737.82551588282,13335.308249671578,67073.1337655544,3072.3393645638007,4345.332413099419,21786.03412295597,17639.876545777704,1200.0,10102.132403523045,1207.567882018481
B3,2025-11-11,52969.80106568409,5063.06162290049,58032.86268858458,1147.2717008122684,4314.5704394783415,20883.125684002945,16922.14289785902,1200.0,10075.554031717087,1200.0
B3,2025-11-12,53498.08223319989,4108.087893546378,57606.17012674627,881.1992018546867,5190.93190276782,20029.197840056684,16223.650250445919,1200.0,9951.269428104251,1200.0
B3,2025-11-13,53668.54714834494,12211.568639459698,65880.11578780464,2917.132074133253,5140.826967476327,19323.67617174473,15652.177699113226,1200.0,9922.04640403487,1200.0
B3,2025-11-14,15645.235270790305,3574.865251140226,19220.100521930533,1394.0251475680745,7515.380470786767,17830.639515458926,14442.818007521731,1200.0,10072.259471222756,1200.0
B3,2025-11-15,14898.594629873041,3901.1615112787786,18799.75614115182,1235.5369613635553,4651.021890737614,19477.396859125158,15768.70428953493,1200.0,10346.533344017536,1208.8746292849517
B3,2025-11-16,54974.556815859585,7522.70381795502,62497.26063381461,1657.2486758783346,3603.6987662137135,21467.318899928767,17396.51547529876,1200.0,9569.235818533807,1200.0
B3,2025-11-17,56006.47666700823,1685.5937537129307,57692.07042072116,516.9228131574909,5903.397687541958,21048.370017517456,17019.611304936243,1200.0,10068.47860103752,1232.8537880587712
B3,2025-11-18,55837.05845396961,8198.092608398005,64035.15106236761,2132.3821613381697,4520.957507591661,20276.434894233364,16453.48067358192,1200.0,9669.867603388624,1200.0
B3,2025-11-19,56759.763711575426,9523.710932184082,66283.4746437595,2058.369404691721,4020.69837800616,20122.10673503162,16298.906455375607,1200.0,9832.605654337613,1200.0
B3,2025-11-20,55892.19091187761,7750.436509803699,63642.62742168131,1832.1738315559278,4489.279084689628,19648.504619400454,15915.288741714368,1200.0,9933.589158034696,1200.0
B3,2025-11-21,16165.965910581639,2009.4419483628417,18175.407858944483,1058.3151245325291,6346.844649674476,17755.546175543383,14381.992402190142,1200.0,10049.600705910305,1200.0
B3,2025-11-22,15570.380702529113,2653.8516954922216,18224.232398021337,895.94586804279,3592.1518771191963,19931.516397978732,16144.528282362777,1200.0,10197.917869570176,1200.0
B3,2025-11-23,56722.31964092459,6886.914042774501,63609.23368369909,1449.7608234813833,3983.262462017651,20722.877193568438,16785.530526790437,1200.0,10329.791093807768,1200.0
B3,2025-11-24,57253.16310182775,6031.625743587287,63284.78884541503,1334.3927139273007,6135.332686784236,20555.64429131829,16650.071875967813,1200.0,9846.389941320036,1200.0
B3,2025-11-25,57130.7641058914,6000.15548894025,63130.919594831656,1356.1965073307194,4171.094455130342,20996.604623396524,17007.249744951187,1200.0,9785.277183041097,1200.0
B3,2025-11-26,57941.099147021865,6965.2816197745515,64906.38076679642,1666.7363653113862,4288.2505514957575,22667.576900497468,18360.73728940295,1200.0,9998.875328329355,1200.0
B3,2025-11-27,58028.572263626345,5730.139325491922,63758.71158911827,1161.5164128232846,4532.280637401454,21157.240170827987,17126.8576293608,1200.0,10186.682178145526,1211.674343344299
B3,2025-11-28,15828.567324747699,3711.107542258457,19539.674867006153,1063.943775057265,4621.976044332508,18998.147370025024,15399.006278730141,1200.0,10010.306326623348,1200.0
B3,2025-11-29,15763.918867318438,9577.21847525385,25341.13734257229,3900.4345069471765,3401.516793882339,20518.648818672642,16620.105543124842,1200.0,10223.067771956576,1200.0
B3,2025-11-30,59993.93545677331,11411.621842865492,71405.55729963881,2437.031539886564,3237.8274824344517,21647.732325462923,17534.66318362497,1200.0,9784.38540292866,1200.0
B3,2025-12-01,62849.15767057145,32561.574024849106,95410.73169542055,7171.960091549295,1677.6266717835492,23633.10590812287,19142.815785579514,1200.0,10191.309346249223,1200.0
B3,2025-12-02,63350.860697630815,43706.42816857923,107057.28886621004,9110.911897574488,1343.3677903654261,23870.667150749672,19335.24039210724,1200.0,10326.9269026103,1200.0
B3,2025-12-03,64694.8284193111,28439.581043033333,93134.40946234444,6918.788810626911,2065.824116481277,23601.30033747463,19117.053273354453,1200.0,10345.068484491165,1200.0
B3,2025-12-04,65005.77071063721,32128.60182565478,97134.37253629198,7011.892781268318,3408.3817301121494,22223.60984869535,18001.123977443232,1200.0,10208.10416050892,1200.0
B3,2025-12-05,19960.831559644233,15792.313219103358,35753.14477874759,5024.311275112203,4711.635945703185,20167.114195426246,16335.36249829526,1200.0,10381.314740413463,1200.0
B3,2025-12-06,18876.00130792792,22426.43474177078,41302.4360496987,7501.94525896373,1621.2035283942942,20458.255150800742,16571.1866721486,1200.0,10111.923983497352,1200.0
B3,2025-12-07,69138.43747085241,23219.488227672897,92357.9256985253,5324.013337384987,4939.184825714033,20065.631050141037,16253.16115061424,1200.0,9942.065093896488,1200.0
B3,2025-12-08,75889.65201371195,2034.9291893832733,77924.58120309522,467.4244221060647,7721.78266692721,22476.39285448049,18152.273432417405,1200.0,10375.377547630986,1259.5608663464384
B3,2025-12-09,76338.94478742025,716.2796619342744,77055.22444935451,140.38914575554273,9793.142667753193,23225.962554790633,18811.459247156694,1200.0,10376.478445796203,1261.3057799283472
B3,2025-12-10,73286.11317973067,3188.590607477513,76474.70378720819,666.8280178935281,4593.426193729757,22175.18148781932,18017.072207069166,1200.0,10383.383147465682,1200.0
B3,2025-12-11,72288.42843624427,992.6687868730954,73281.09722311737,281.6005533713035,7000.021199919076,22505.289270820802,18225.620328274843,1200.0,10400.2257266298,1204.0710901000098
