policy,date,original_plan_cost_yuan,final_non_emergency_cost_yuan,adjustment_net_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh
C3,2025-05-16,13552.203663609465,13464.06905762419,-88.13460598527539,1330.3570115554203,14794.42606917961,691.5398135614438,25314.038889003095,13586.699713352771,11029.530262161454,1200.0,10386.223473488217,1200.0
C3,2025-05-17,13601.121957534759,14339.290908047275,738.1689505125154,1788.2399283016593,16127.530836348933,855.4766531189887,19097.029572851163,12817.871087769487,10382.475581093287,1200.0,9366.408883182165,1200.0
C3,2025-05-18,39616.85158379693,43029.06656955019,3412.21498575326,1130.5389424579741,44159.605512008166,441.91251701382953,10443.933248084844,16729.081951055326,13460.880206058873,1200.0,9311.738971148696,1299.6401936621598
C3,2025-05-19,36607.222283665,39327.0480689984,2719.8257853334,1701.5196537560564,41028.56772275446,363.8712082588881,11380.689354765718,17091.789598012332,13934.025748685932,1200.0,9059.24706941648,1200.0
C3,2025-05-20,34785.1666615117,42567.62139828088,7782.454736769179,1299.602734908677,43867.22413318955,415.98681994982576,7442.8135566868095,16723.601572712032,13546.117273896747,1200.0,9391.890625420856,1200.0
C3,2025-05-21,35235.569950345925,39240.814749564925,4005.2447992189977,804.7209380974075,40045.535687662334,341.95417657382984,5050.867505512455,15839.476301958535,12828.562397584696,1200.0,9411.09890442108,1201.5704522241251
C3,2025-05-22,35935.48948645864,36954.40778020292,1018.918293744279,3300.1687713241686,40254.57655152708,1144.428078892453,4997.470632794548,16292.239164894983,13159.196106038125,1200.0,9237.737150111718,1243.256693920582
C3,2025-05-23,11074.130412724166,13273.518028839913,2199.387616115748,689.5214731917346,13963.039502031648,376.68370129232005,21240.2253608957,14295.071596504198,11595.48437847517,1200.0,10451.370847746466,1224.9495991352874
C3,2025-05-24,11975.852420244453,12814.90250902126,839.050088776807,860.027680076142,13674.930189097402,424.60888829164924,22946.41495757707,12651.38757934154,10228.7392232162,1200.0,10242.773549270782,1245.9326169691149
C3,2025-05-25,36632.2685947835,38107.25047268748,1474.981877903986,1448.656793552309,39555.90726623979,380.2579325698797,9555.558732914882,17268.581541630978,14004.817419177767,1200.0,8989.06461934855,1226.747760906141
C3,2025-05-26,36708.226004870616,45684.085958134514,8975.859953263898,1261.5030533879146,46945.589011522425,447.68487958381166,12111.87276859331,15437.507652359114,12450.018065975326,1200.0,9442.299877568816,1287.151241390093
C3,2025-05-27,32978.20615950065,37465.82883616944,4487.622676668794,2059.2236604830923,39525.05249665254,595.1047216188185,6443.8736093616,18477.796106405243,15045.416225722642,1200.0,10146.853749413178,1200.0385974629835
C3,2025-05-28,36605.847545764016,39856.85769184182,3251.010146077806,763.4722779910813,40620.3299698329,264.95845796956195,7222.597678986271,17557.763565897974,14152.702145545063,1200.0385974629835,9893.357732190028,1276.8012006099796
C3,2025-05-29,36036.03531023864,40102.2160265614,4066.180716322757,4806.989101932135,44909.20512849353,1254.2629963154352,6508.706126898928,16770.29271869372,13653.058182690893,1199.9999999999998,9580.752064896416,1200.0
C3,2025-05-30,11732.654970130272,12171.361935351804,438.70696522153236,791.9142100119192,12963.276145363725,339.1214833273042,19275.85925947137,15418.524731383686,12489.005032420788,1200.0,10623.314615578724,1200.0
C3,2025-05-31,13447.458606812987,14228.270430086992,780.8118232740051,1102.445530158595,15330.715960245587,541.777088940417,22211.346728603494,16856.50768597947,13653.77122564337,1200.0,9460.705318208316,1200.0
C3,2025-06-01,51136.02428666051,53722.608470843305,2586.584184182792,30887.76249296793,84610.37096381123,7261.404557093474,9072.081309959165,15550.469294438695,12595.880128495346,1200.0,8908.176139569072,1200.0
C3,2025-06-02,52054.70100067424,50849.36853383081,-1205.3324668434316,26161.71066969851,77011.07920352933,6203.323172312645,5965.677662125282,17202.707506940635,13934.193080621915,1200.0,8754.007743118207,1200.0
C3,2025-06-03,47551.319903310694,50934.80898269478,3383.4890793840905,24641.370491987465,75576.17947468224,5451.37798266547,6936.357745719791,15896.564487646816,12876.217234993921,1200.0,8370.754698650337,1200.0
C3,2025-06-04,55781.70705503278,53937.77389201501,-1843.9331630177724,23811.519681432183,77749.2935734472,6053.646929543713,7700.666937439745,18109.881112037107,14669.003700750056,1200.0,8724.078786717882,1200.0
C3,2025-06-05,46056.83678608328,52416.71603293362,6359.87924685034,24970.507639779353,77387.22367271298,6181.410282248872,4037.7173907729657,17195.059451506673,13927.998155720405,1199.9999999999998,9520.938468976436,1200.0
C3,2025-06-06,17139.06647424565,19094.64256869666,1955.576094451009,23145.911812412975,42240.554381109636,6884.625975818248,9679.157526048162,12037.275912773943,9750.193489346897,1200.0,8940.23158462793,1200.0
C3,2025-06-07,16931.60631411098,22176.17908456416,5244.57277045318,10343.812370393587,32519.991454957744,3868.2981963786615,11961.535964486193,12810.37387384991,10376.402837818425,1200.0,9613.647665445676,1200.0
C3,2025-06-08,52555.15370532723,62058.209745592205,9503.056040264966,1062.3313044077875,63120.54104999999,271.3536580348304,14311.465511988104,15769.986906272787,11819.399551670496,1200.0,8974.271630041501,2260.322047122735
C3,2025-06-09,62060.629996388874,62305.47743250944,244.8474361205696,1355.5017524933708,63660.97918500281,435.1495058159727,13706.124152287208,16680.79151103604,14465.730966349656,1200.0,9241.918948387583,1200.0
C3,2025-06-10,58524.021778976385,66086.21435460681,7562.192575630418,2081.4569632643943,68167.6713178712,604.4508549560835,14021.839372914948,17656.6419561668,13519.421783738917,1200.0,9396.313379161666,2069.3980008402145
C3,2025-06-11,61503.97071256409,69732.37625962037,8228.405547056287,1152.8521034371424,70885.22836305753,243.13830870120344,13300.441618547495,17347.76327289639,14797.814011686542,1240.3693779063651,8769.11939188177,1240.3693779063651
C3,2025-06-12,57926.31829763954,63971.02525135841,6044.706953718873,2813.378058140175,66784.4033094986,704.3516224344073,11196.883207316772,18296.581703398606,14178.74737091461,1200.0,8617.46938253921,1953.1291655044336
C3,2025-06-13,20926.918360403215,23444.246420785,2517.328060381783,177.68841659212245,23621.93483737712,104.60474096463358,12615.424422636495,11906.750535677249,9992.996441887088,1474.6296411172898,9476.326218837336,1565.875267739417
C3,2025-06-14,20877.378784620247,23914.926210814712,3037.5474261944682,1239.7824714491567,25154.70868226387,421.0447412978289,12986.560157124113,13025.062361721077,10823.32040853555,1200.0,9385.83222078888,1262.5198282488868
C3,2025-06-15,51334.391132323304,64118.2216725899,12783.830540266594,1113.709473739463,65231.93114632936,285.8508321647761,11396.215267613083,17930.67801343257,14286.365938556153,1220.417178956024,9311.699168043931,1526.390108609142
C3,2025-06-16,57609.691516225575,64366.87047570871,6757.178959483133,2642.096685370824,67008.96716107953,602.8605644217259,10473.759114639342,17633.51617378349,13838.146602625427,1501.4250533486747,9109.478611727567,2020.836217652696
C3,2025-06-17,55506.71107411886,66466.06670116703,10959.35562704818,2448.943574234189,68915.01027540122,528.6708761733858,11582.551140341277,20062.50684065033,16984.11708548853,1201.032919389756,8793.809209884832,1205.851168139625
C3,2025-06-18,59118.18131077974,64513.666105918506,5395.48479513876,173.23428307547357,64686.90038899398,86.63787521587425,14626.948627054702,15977.744911952923,12786.21281558175,1205.851168139625,9134.815739582698,1378.918460473091
C3,2025-06-19,52172.0407932961,62371.8979465897,10199.857153293595,1186.7576971656458,63558.655643755344,395.73870581111396,11698.638057873122,16138.758580819393,12357.290456019595,1299.818699045191,8563.98935520256,2173.478454299885
C3,2025-06-20,19139.76875221404,20074.04127484281,934.2725226287683,186.08822434949752,20260.129499192306,98.84853467388416,13558.056656956274,13383.98162040762,11203.843903053428,1200.0,9444.77120072512,1770.3464648296017
C3,2025-06-21,19465.799574321478,19465.799574321478,0.0,451.1563484800966,19916.95592280157,234.92055748474067,16548.81983851997,13311.290970037306,11229.490345135437,1200.0,9756.56649520803,1273.2968432682435
C3,2025-06-22,46061.286883548906,54822.80971557785,8761.522832028948,3251.624063853232,58074.433779431085,1140.6731383819815,5413.773765662203,20517.60957815491,16685.230917246896,1200.0,10784.47283749456,1200.0
C3,2025-06-23,53490.0398690608,59930.90792448453,6440.868055423735,938.9890798738716,60869.897004358405,281.6054907780249,11373.525541648944,18075.760888217734,13632.668900275437,1200.0,8693.150959583785,2320.7749102010293
C3,2025-06-24,60630.82516018985,62425.503700194524,1794.6785400046695,1269.2584543447476,63694.76215453927,284.96647126774815,6588.876331533688,20255.11884366312,17133.202609818392,1270.1330958432957,9412.300207665294,1513.4900808107348
C3,2025-06-25,56126.26055824823,60240.69492518143,4114.434366933201,1574.8465784711987,61815.541503652625,409.06638503196166,10557.768601708245,16759.715918550333,12921.509285222697,1513.4900808107348,9036.06236926245,2240.0018683697026
C3,2025-06-26,50560.416161143665,57705.63708526665,7145.220924122985,1205.208760547613,58910.84584581426,374.0397264383962,11021.057980282398,17435.085928039614,15058.421283244821,1200.0,9420.269797024144,1200.0
C3,2025-06-27,18978.331716016914,18978.331716016914,0.0,898.5110398044554,19876.84275582137,377.52001053602197,16141.775868303728,11841.0792420864,9354.848886613127,1200.0,9445.106151160147,1462.694777196506
C3,2025-06-28,19045.605490057827,19582.43655771448,536.8310676566562,347.9511972633482,19930.38775497783,179.6862802484726,13800.26474261557,11619.217963470443,9588.937889784942,1200.0,9152.752470272271,1265.6155112255344
C3,2025-06-29,46400.248502058115,56326.29016288001,9926.041660821893,3929.776918861943,60256.06708174195,1113.7971559597645,4780.102308941724,18678.152638564625,14983.554634220023,1363.6527879900536,10800.0,1427.5588479114429
C3,2025-06-30,53599.400486585866,61734.88112039978,8135.480633813917,871.4608820397926,62606.342002439575,229.99252529086317,10612.02795243729,17899.522795586723,14446.667418528534,1224.5471777268958,9246.96622810558,1485.2766766855698
C3,2025-07-01,51918.179823037965,59605.67813126492,7687.498308226951,42392.39423389345,101998.07236515837,10155.48954670074,3927.6137747938064,19067.74651499657,15701.623686164232,1199.9999999999995,9444.074152513673,1200.0
C3,2025-07-02,48705.19609673769,53631.39945042939,4926.203353691695,45577.931740066306,99209.3311904957,10479.583243080097,3273.619529579811,16720.99018737311,13544.002051772217,1199.9999999999998,9070.563530668796,1200.0
C3,2025-07-03,63277.01421904346,67124.57231921729,3847.5581001738183,25853.724459944566,92978.29677916186,5563.262560260161,7938.543687338018,17025.899533342286,13790.978622007251,1200.0,9145.97556526384,1200.0
C3,2025-07-04,21422.16015541213,24961.549206587028,3539.389051174895,26137.957503522273,51099.5067101093,8117.957363300259,16315.405599135882,10725.77108533877,8687.874579124405,1200.0,9152.424389878945,1200.0
C3,2025-07-05,18566.290483886256,21270.23184505752,2703.9413611712644,36720.42337266975,57990.65521772727,10794.888970596585,15488.770203993785,12862.70606535864,10418.791912940498,1199.9999999999998,9135.213897588375,1200.0
C3,2025-07-06,52146.89356499693,68796.97582416142,16650.082259164486,40189.812748682154,108986.78857284356,9457.381050696182,7642.592648019302,18409.60246191272,14911.7779941493,1200.0,9299.727126056,1200.0
C3,2025-07-07,51294.76089672589,54483.01717223102,3188.256275505128,32835.97138491908,87318.98855715009,7716.797594429998,2591.9461523560008,18766.795140549766,15201.104063845314,1200.0,10414.58911389948,1200.0
C3,2025-07-08,69933.6643161063,73153.4754504904,3219.8111343841115,191.92284741616905,73345.39829790658,85.12655134436568,14952.00112191704,16876.10385022748,13473.57123053662,1200.0,8861.95655312805,1417.8587646084916
C3,2025-07-09,64911.54714207311,80617.27047246417,15705.72333039105,399.5638616457877,81016.83433410995,85.04557111989371,19746.743070417753,17531.11891573613,13268.0358331637,1263.3477690275756,9253.4959645486,2453.603751922445
C3,2025-07-10,62649.10089492121,68668.43015459638,6019.329259675166,2532.994094736721,71201.4242493331,834.6679059144279,10613.024786094102,16351.17356456844,14193.606869346246,1398.9856607604322,9309.188777982954,1398.985660760433
C3,2025-07-11,30832.227555094727,34410.75106010896,3578.5235050142355,349.46312899480256,34760.21418910376,159.98663002847948,17586.523888538188,12164.00890755075,9419.788151002685,1398.985660760433,9438.380948447524,1880.1623986642385
C3,2025-07-12,28795.73820346781,28795.73820346781,0.0,1812.4683164351463,30608.206519902953,862.857949929415,16183.935284892608,12762.31405733649,10923.624533118305,1228.8844579134068,9706.08343548469,1228.8844579134068
C3,2025-07-13,65664.65214934443,69326.04856312438,3661.396413779938,3025.664411019547,72351.71297414391,723.3093786442416,16811.364057141378,17271.835281406817,13216.806879799546,1228.8844579134068,9314.848724043268,2088.195233624489
C3,2025-07-14,64271.527841793024,72157.84710530289,7886.319263509871,925.760815169974,73083.60792047287,218.21303372221448,17315.29103063022,16241.19370004097,13944.829324956312,1211.0147581543497,9105.595839198942,1211.01475815435
C3,2025-07-15,67710.26096227427,67071.58960992613,-638.6713523481429,3354.9088207178484,70426.49843064399,923.3497324144828,13454.174891761366,18784.329356469865,15155.249155127567,1200.0,9319.833119682782,1277.7454510577093
C3,2025-07-16,63066.47593951285,70515.99669582708,7449.520756314238,588.4089304191382,71104.40562624623,217.4302640784037,11665.27087734816,18032.22252351479,13484.33265102516,1200.0,10197.523354073166,2524.15388774862
C3,2025-07-17,56976.6458375853,58701.414337790935,1724.768500205631,3926.687942933507,62628.10228072444,971.1473947065278,4184.226965045028,19683.208634307983,17135.137492763224,1200.0,10800.0,1200.0
C3,2025-07-18,31949.96854309218,31949.96854309218,0.0,1872.0445749320193,33822.0131180242,507.9614587953986,20495.757799873587,11630.382950551395,8954.14322622224,1200.0,9455.018041154355,1718.2966263604346
C3,2025-07-19,26085.123762327454,30861.246058610148,4776.122296282695,1029.765498766776,31891.01155737692,396.31566772310373,20494.60209575998,13713.471979632892,11574.37926722703,1200.0,9131.40503470492,1200.0
C3,2025-07-20,69993.97745860205,72446.9268435538,2452.9493849517467,1796.106848993118,74243.03369254692,379.3887440036647,21074.345110454786,16411.7376674853,13024.037899277368,1200.0,9359.851594313192,1499.4106793174722
C3,2025-07-21,76834.55899362049,80674.95129215965,3840.3922985391423,78.72035737672932,80753.67164953637,22.28649737556087,24079.05716638929,15970.826042502147,12469.049505771345,1475.545132222125,8994.547097088123,2018.6546667123496
C3,2025-07-22,58332.99199650294,67933.26262095489,9600.270624451947,1271.9375938497258,69205.20021480462,489.02084452276074,9416.95495148139,19067.70721663802,15939.626312364666,1468.895259059164,10447.917373626246,1468.8952590591643
C3,2025-07-23,69381.59022603673,68814.24932151016,-567.3409045265701,7543.937511495297,76358.18683300546,1910.1020138904848,11310.521625841675,18954.005586354237,15370.661102942702,1200.0,9739.195430169291,1448.98795017498
C3,2025-07-24,75113.66024446503,74340.90798880295,-772.7522556620921,820.6073316932823,75161.51532049623,220.499642123035,20381.40824044951,16998.055104810886,13779.818105806215,1297.4191797093176,9344.506995164738,1436.328538053428
C3,2025-07-25,27542.033358212004,27542.033358212004,0.0,310.132896310223,27852.166254522228,148.09730281429194,18051.69215697354,13386.555083621004,10674.63807090032,1214.1032653876546,9761.888821939518,1623.5191456453072
C3,2025-07-26,27381.247016202542,27581.92390422441,200.6768880218687,683.0251037531423,28264.949007977553,317.8327655340238,16795.265732795982,16542.364688828653,13752.547871520588,1200.0,9706.083435484692,1231.0386194571097
C3,2025-07-27,63150.16945477862,69576.80719325918,6426.637738480563,4601.677901242367,74178.48509450155,1192.2283470955579,12865.09572757829,18131.64682620543,13811.317455191918,1209.1959717598452,9334.26516006576,2203.6124794954244
C3,2025-07-28,74450.29386776424,82711.01204456785,8260.718176803617,1117.6702872152441,83828.6823317831,219.63647658663956,23446.000332229978,16410.688127616715,13696.592133308768,1200.0,9011.267596228465,1754.7960906740598
C3,2025-07-29,59571.47531584319,76883.50240653356,17312.02709069036,1014.8814724253301,77898.38387895888,227.99665828779095,16381.397676686665,18091.898269733963,15131.724071752462,1204.629527620124,9661.562508979994,1224.4777870430032
C3,2025-07-30,61701.02394432474,76035.32312659283,14334.299182268089,1680.5233271117872,77715.84645370461,650.7335355373522,15026.012480192128,16783.742998998205,12392.715602527274,1224.4777870430032,9030.756602159616,2560.1624833333026
C3,2025-07-31,55821.231434734815,72727.12852132546,16905.897086590645,4839.75621570967,77566.88473703513,984.2325260332134,13403.455016828537,17601.91088985794,15481.694055784901,1200.0,9492.604079104054,1200.0
C3,2025-08-01,23866.047397240025,23310.099723866773,-555.947673373251,1887.6405911854217,25197.740315052193,517.509535086696,17391.04800364859,15703.553536295656,12690.114358312481,1200.0,10800.0,1233.0711178744434
C3,2025-08-02,30462.674053118117,32361.856340117516,1899.1822869994019,1894.9441631890134,34256.80050330653,816.087889639321,29165.29927256195,11702.705072310062,9508.955114658149,1200.0,9092.203423252118,1200.0
C3,2025-08-03,46106.1261069294,53766.14831482253,7660.022207893136,14657.645330369634,68423.79364519216,2870.7312557278897,5011.331457797715,18194.64326726098,14725.66053063789,1199.9999999999998,9222.423902689992,1213.333906492782
C3,2025-08-04,64214.1399698526,63471.09140481026,-743.0485650423451,6563.443918090402,70034.53532290066,1625.3219010523753,18587.223488723645,16899.37114289777,13700.491141590695,1200.0,9395.990102910602,1200.0
C3,2025-08-05,61057.545923399,61057.545923399,0.0,334.50779273966816,61392.05371613867,78.76031984509402,14638.100912003776,17396.96627184667,13650.07901606486,1200.0,9491.036231458513,1690.515182367714
C3,2025-08-06,68861.54527160013,68159.8847720319,-701.6604995682213,445.9932392455563,68605.87801127745,112.59991006076784,17268.927630738945,16454.094811914983,13539.945154402398,1355.9579114022654,9265.96655046941,1454.8170081996504
C3,2025-08-07,56924.36703583212,56332.75976045859,-591.6072753735266,4134.148693265171,60466.90845372376,1180.921765034863,10447.386251329905,19024.893923570242,15619.522003715621,1200.0,10800.0,1222.197090839956
C3,2025-08-08,26814.804100273148,26814.804100273148,0.0,147.72587821845693,26962.529978491606,27.295714787154537,29681.46345666554,12775.82314116835,10024.91089234364,1200.0,9714.219758193389,1581.6480375096537
C3,2025-08-09,21730.129117050983,21730.129117050983,0.0,2723.929329255948,24454.05844630693,778.3854636236275,18760.008954428075,16655.985294017148,13801.394041878573,1200.0,10800.0,1237.152533371119
C3,2025-08-10,54107.06229306829,54739.841364793414,632.7790717251276,4087.7792153110645,58827.620580104485,941.9800447312326,4482.888257810957,17643.12918972142,14324.371923708362,1200.0,10563.945191061584,1200.0
C3,2025-08-11,51583.09558357326,60209.963901796815,8626.868318223555,589.9290461679976,60799.892947964814,230.2649757505696,10446.726682324395,18654.47355615013,14132.04508318037,1200.0,10800.0,2286.753885890256
C3,2025-08-12,60976.0458446567,61900.708701810916,924.6628571542193,1674.8905435104673,63575.599245321384,521.4221779342998,13367.018714967706,16851.345442961396,13533.031874568183,1612.8756533834346,10800.0,2416.2627017019754
C3,2025-08-13,59110.06258099048,58834.257131219834,-275.8054497706477,337.703776817422,59171.960908037254,132.56454541514142,11310.998947563545,16756.0852670053,13615.01623926989,1633.46733835575,10501.973754761118,2368.9436205957536
C3,2025-08-14,61320.69342973587,62254.916130021236,934.2227002853663,3354.966952234123,65609.88308225536,539.4019425810939,16439.425696680166,15974.659018301298,13991.52306336023,1200.0,9228.908349694038,1200.0
C3,2025-08-15,23346.453208952484,23346.453208952484,0.0,1729.012756792801,25075.465965745287,666.0009071526472,22747.02594776986,13966.750991807405,11313.068303363998,1200.0,10800.0,1200.0
C3,2025-08-16,24320.034263002635,24052.364863232233,-267.6693997704008,962.4048401791342,25014.769703411366,454.38253097476746,22155.336366306987,16112.77816056372,13028.019148826175,1200.0,10580.429352862478,1225.923512478262
C3,2025-08-17,52863.46952190581,51903.399936183385,-960.0695857224215,4365.363693109098,56268.76362929249,895.9177064051559,4850.462923737319,20312.13239620723,16476.158402158293,1200.0,10790.782345614112,1200.0
C3,2025-08-18,55911.559901598615,56367.93737039911,456.3774688004914,723.4479491454128,57091.38531954452,271.1571545735607,8057.214369916605,19579.341621155374,15632.635325685185,1200.0,10677.9596326745,1451.8126527229776
C3,2025-08-19,62333.52626615656,68988.62206175936,6655.095795602799,844.3378303996374,69832.959892159,168.6389792064943,23573.5213040772,16473.101194455197,13384.962039280324,1360.8998375029837,9382.404468068216,1405.4236840878518
C3,2025-08-20,67300.74627965769,67494.92025444144,194.17397478375727,4137.387824365543,71632.30807880698,918.2193485053414,16050.712489763446,18100.51815153238,14846.30101842029,1200.0,9286.1575396402,1200.0
C3,2025-08-21,53220.92186576459,54465.25676557611,1244.3348998115216,4417.841891152976,58883.09865672908,1325.767387424976,6651.654983460968,19157.171668638948,15514.159395984587,1200.0,10647.96591617584,1203.499617347737
C3,2025-08-22,22417.696736490147,22417.696736490147,0.0,2798.4035545752286,25216.100291065377,764.0596072334544,17041.10302695787,14690.188069287171,11811.989688852018,1200.0,10800.0,1300.235892092841
C3,2025-08-23,26743.062081972257,26743.062081972257,0.0,333.1522044574038,27076.214286429662,148.83038985760996,23525.84898079469,12389.57705572751,10125.769718022842,1200.0,9491.036231458513,1200.0
C3,2025-08-24,50347.66766668472,53289.504812571606,2941.8371458868796,4347.92264351054,57637.42745608214,1374.4969593746875,3973.2366870581723,19669.872678060226,15904.731248489898,1200.0,10782.480344911974,1230.9618008209836
C3,2025-08-25,71654.52074293197,66216.90482084108,-5437.61592209089,329.9576486349473,66546.86246947602,125.53234295631685,8806.006920804864,18373.857073059695,14711.786649769872,1200.0,10620.963202392431,1421.0035557193044
C3,2025-08-26,53713.53381730406,58749.85370398262,5036.319886678558,0.0,58749.85370398262,0.0,9056.858230589287,18229.901022306123,14644.820891419151,1380.926985974202,10218.421066207977,1555.8912631068742
C3,2025-08-27,62032.57357427119,62032.57357427119,0.0,331.3831785208438,62363.95675279204,110.69733317876862,14792.507343832782,18854.194748338243,15404.376964782201,1408.6921312977358,9390.651193401432,1408.6921312977363
C3,2025-08-28,49386.84728788606,58533.945076263306,9147.097788377241,6346.782139718576,64880.72721598188,1721.2350679665233,3415.6312016101365,20288.08918007411,16582.877897176633,1200.0,10178.85204577923,1242.552507612624
C3,2025-08-29,26047.17510668308,25590.399142246803,-456.7759644362778,15.417496103277513,25605.81663835008,8.183384343565558,19104.297810496184,14874.867166297534,11940.171340762261,1242.552507612624,10741.696961373733,1363.0759119889997
C3,2025-08-30,24412.335942839472,24412.335942839472,0.0,1385.9628568202743,25798.298799659748,445.6165123685721,22688.22885105713,15978.592311438651,13088.828853372475,1200.0,10398.877160243605,1200.665821869923
C3,2025-08-31,51018.57012496358,52745.338272327135,1726.7681473635532,3759.0836637343264,56504.421936061466,828.5053081058988,1585.0605350124802,19845.61446879654,16020.274107181122,1207.3300599276245,10594.665481219812,1261.4142802522306
C3,2025-09-01,51338.44625886076,53377.67587784502,2039.2296189842643,0.0,53377.67587784502,0.0,22130.186085910987,17569.823687623808,12351.415130298672,1270.1906809697805,10800.0,3350.461009892933
C3,2025-09-02,45520.99670245381,47344.75460674163,1823.7579042878183,202.43577306975507,47547.19037981139,54.19198554573335,14988.359252000217,15962.215265255452,13311.061693089243,1200.0,10637.191678785155,2926.38620074592
C3,2025-09-03,51952.62405907073,50912.742057613366,-1039.8820014573616,542.9523112081599,51455.69436882153,192.26840682282239,17636.118214239166,16745.374825618517,13587.952353879806,1499.7557768097895,10372.213142293062,2899.49870615836
C3,2025-09-04,50461.54159248318,48226.73315746442,-2234.808435018768,2308.9795439594327,50535.71270142385,608.1996217740368,14011.112453410855,18447.68112550506,15083.305186662295,1200.0,10800.0,2743.183733932587
C3,2025-09-05,18971.94095181048,18112.19373691,-859.7472149004792,16.653225064532013,18128.846961974534,5.062539919298377,27780.35329712228,13498.799582817292,11741.281532655144,1443.7865017294546,10800.0,1846.2349888513231
C3,2025-09-06,18310.458525520513,18310.458525520513,0.0,789.8799790616195,19100.33850458213,273.73416000132886,28216.93937687794,14045.439336626152,11505.727174169491,1241.6628040726916,10736.17862873158,1702.9890871820976
C3,2025-09-07,41608.713757607,44046.396411783404,2437.6826541764044,1417.032948119825,45463.42935990323,580.5103433370168,8363.247731674935,19432.207628681892,15581.416806796002,1702.9890871820976,10800.0,1879.2906121113551
C3,2025-09-08,37153.46117376042,39982.90895296067,2829.4477792002576,14050.813236936194,54033.72218989687,3689.881246253207,2949.982290784453,21386.899318025327,17934.749998500738,1200.0,10617.529540881513,1200.0
C3,2025-09-09,34690.32474481204,34690.32474481204,0.0,16891.623630821097,51581.94837563313,4144.884633919738,1561.0535096210376,21261.962014869987,17222.18923204469,1200.0,10800.0,1200.0
C3,2025-09-10,41123.81498564428,41686.715644965305,562.9006593210173,17834.466931029,59521.1825759943,4543.259043187228,3589.837314457194,20285.225288416445,16431.032483617317,1199.9999999999998,10500.320235579407,1200.0
C3,2025-09-11,37480.28706972821,36890.7934952806,-589.4935744476064,21311.756089914066,58202.54958519467,6128.661884048075,3666.5802100570754,20094.098183677837,16276.219528779047,1200.0,10395.686589937875,1200.0
C3,2025-09-12,13385.751554402857,13385.751554402857,0.0,4967.395878725941,18353.147433128797,2133.1887191810765,18014.56175939615,16967.529504323204,13740.556255657797,1199.9999999999998,10668.375145874024,1203.491825382231
C3,2025-09-13,12366.982531184436,12366.982531184436,0.0,10578.199397057586,22945.181928242022,3692.5003787210076,21834.96850928274,16496.43504654951,13365.255030549115,1200.0,10800.0,1200.0
C3,2025-09-14,42220.05682873788,41817.94952912859,-402.1072996092852,15127.80241930279,56945.75194843138,3725.8831466961924,4934.663090397572,18901.27326389245,15310.031343752878,1200.0,10427.519666882765,1200.0
C3,2025-09-15,39729.00416820861,40026.62605861934,297.6218904107267,10265.216713303947,50291.842771923286,2768.2685512790727,4415.357622658128,20465.63881317792,16540.629197086768,1200.0,10032.998980143338,1240.5980462081625
C3,2025-09-16,43976.72511243885,43122.990038433774,-853.7350740050765,8932.864417628176,52055.854456061956,2243.797348546507,4218.868017805216,19680.65764730165,15977.870935901676,1199.9999999999998,10332.323762041093,1200.0
C3,2025-09-17,43656.392734000154,43624.4488976798,-31.94383632035494,9748.125746631516,53372.57464431132,2615.4311997304335,4775.652446203356,19039.784656423857,15422.225571703328,1200.0,10113.47900296601,1200.0
C3,2025-09-18,37148.51545510553,40165.90130380372,3017.385848698191,11863.985855806446,52029.887159610174,2801.173604442004,1593.8068825056614,20982.054188444883,16995.463892640357,1199.9999999999998,10346.365131143142,1200.0
C3,2025-09-19,13874.178472779487,13874.178472779487,0.0,5073.290608239069,18947.469081018557,1795.1956645948592,14135.664377433784,16945.164354237506,13725.58312693238,1200.0,10800.0,1200.0
C3,2025-09-20,14308.609408089022,14308.609408089022,0.0,9730.174160080387,24038.78356816941,3053.2419801918277,17086.651038650376,15722.315971487671,12735.07593690501,1200.0,9867.988542243476,1200.0
C3,2025-09-21,41444.75412938805,42895.235566181414,1450.4814367933675,10349.28396730936,53244.51953349078,2414.6749789624514,5952.187410883924,19914.564221051176,16107.03194168754,1200.0,10223.065300516928,1226.4056415154585
C3,2025-09-22,47578.70518623961,45675.03451091873,-1903.6706753208807,7812.772140133922,53487.806651052655,2246.5324858882877,3222.010944021254,19379.979044681284,15721.54810355575,1199.9999999999998,10200.722603732333,1200.0
C3,2025-09-23,44937.09734746748,46202.63740816918,1265.5400607016948,8630.584083417805,54833.221491586984,1828.3428089125648,6143.609027116503,19395.082670046442,15673.943361582711,1200.0,10031.797269249912,1240.08177906101
C3,2025-09-24,41232.386072423054,45126.460582472646,3894.0745100495938,8057.816698070973,53184.27728054362,2178.0453883100026,4177.299183390219,18811.771340823234,15273.608387221728,1200.0,9888.033934089271,1200.0
C3,2025-09-25,43975.17193529473,46598.812333356036,2623.640398061305,4941.614171517468,51540.4265048735,1652.1308811007136,6833.290783361144,19755.388313577518,16001.864533997792,1200.0,9840.018475874993,1200.0
C3,2025-09-26,14066.144131570289,13940.277191410461,-125.86694015982698,2300.538856286288,16240.81604769675,1159.897850486763,12072.332250319045,17053.91786209053,13813.67346829333,1200.0,10800.0,1200.0
